from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5789456;5879957;328;22929;96;61;22756;172;136;34844;176;131;31455;49;31115;44;28701;33
5791353;5879957;369;25829;108;69;26483;113;92;32921;126;92;35722;51;29323;45;30140;28
5791354;5879957;366;25596;104;66;25276;109;89;32688;126;89;35490;53;29914;46;30731;29
5791355;5879957;359;25119;103;65;25189;108;84;32350;119;84;35151;53;30095;46;30911;29
5791356;5879957;360;25181;103;65;25137;109;89;32697;126;89;35498;53;30720;46;31537;29
5791357;5879957;361;25269;104;66;25566;113;92;32766;126;92;35567;53;30834;46;31651;29
5791358;5879957;362;25320;104;66;25566;162;135;35806;167;144;34485;53;25462;46;26278;29
5791359;5879957;359;25122;104;66;25566;151;133;35608;159;144;37082;52;25785;46;26602;29
5791360;5879957;360;25176;115;73;26130;156;133;35662;162;142;34642;52;26153;46;26970;29
5791361;5879957;365;25530;96;61;22756;164;138;36016;170;147;34695;52;26507;46;27324;29
5791362;5879957;369;25841;96;61;22756;167;143;36327;177;152;33000;52;26815;47;27632;30
5791363;5879957;327;22924;96;61;22756;172;136;34838;176;131;31450;49;31011;44;28597;33
5793258;5879957;374;26214;106;67;26233;121;98;33306;134;98;36108;54;30587;47;31404;30
5793259;5879957;370;25914;106;67;26177;115;93;33006;126;93;35807;53;30427;46;31244;29
5793260;5879957;371;25949;105;67;25763;115;94;33041;126;94;35842;53;30391;46;31208;29
5793261;5879957;357;24992;102;65;24923;109;88;32485;119;88;35286;52;30172;46;30989;29
5793262;5879957;356;24888;103;65;24966;109;88;32483;119;88;35284;52;30597;46;31414;29
5793263;5879957;356;24935;103;65;24966;116;92;32066;126;92;34867;53;31703;46;32520;29
5793264;5879957;355;24866;102;64;24677;151;129;35353;157;140;36826;51;25406;45;26222;29
5793265;5879957;356;24907;101;64;24615;151;129;35393;159;140;36867;51;25738;45;26555;29
5793266;5879957;356;24916;107;68;24660;151;130;35402;159;141;36876;51;25935;46;26752;29
5793267;5879957;367;25691;107;68;24660;165;141;36177;177;150;32850;51;26730;46;27547;29
5793268;5879957;373;26088;96;61;22756;172;146;36574;183;155;33248;52;26957;47;27773;30
5793269;5879957;332;23225;96;61;22717;186;145;35520;176;140;32131;49;25769;45;26586;33
5793270;5879957;329;23044;96;61;22717;178;143;35339;176;138;31951;49;31119;45;28796;33
5795164;5879957;376;26289;106;67;26177;122;99;33381;134;99;36182;53;30711;46;31528;30
5795165;5879957;377;26371;106;67;26177;123;100;33463;134;100;36264;53;32487;46;33304;30
5795166;5879957;376;26301;102;64;24653;122;99;33393;134;99;36194;53;32337;47;33154;30
5795167;5879957;352;24667;102;65;24890;109;88;31784;126;88;34585;52;30722;46;31539;29
5795168;5879957;352;24668;102;64;24677;109;88;31785;126;88;34586;52;31284;47;32101;30
5795169;5879957;354;24748;102;64;24677;109;90;31879;126;90;34680;52;31507;47;32323;30
5795170;5879957;351;24597;101;64;24615;153;125;35083;152;126;35083;52;25144;46;25961;30
5795171;5879957;350;24516;101;64;24518;153;124;35002;152;125;35002;51;25446;45;26262;29
5795172;5879957;355;24850;107;68;24660;151;129;35336;157;140;36810;51;25888;46;26705;29
5795173;5879957;358;25079;107;68;24660;151;132;35565;159;143;37038;51;25979;46;26795;29
5795174;5879957;356;24888;107;68;24660;151;129;35375;157;140;36848;52;25613;46;26429;30
5795175;5879957;355;24826;107;68;24660;151;128;35312;157;139;36786;52;25749;46;26566;30
5795176;5879957;330;23080;93;59;22876;178;143;35376;176;138;31987;49;25273;45;26090;30
5797069;5879957;402;28159;112;71;27024;145;95;31743;147;127;38160;-1;-1;-1;-1;-1
5797070;5879957;378;26488;112;71;27024;123;101;33580;134;102;36381;54;30990;47;31806;30
5797071;5879957;380;26605;102;64;24653;123;103;33697;134;103;36498;53;32390;47;33206;30
5797072;5879957;354;24758;102;64;24653;109;90;31875;126;90;34676;52;32106;46;32923;29
5797073;5879957;350;24473;102;64;24653;109;86;31590;119;86;34392;52;32191;46;33008;29
5797074;5879957;348;24355;101;64;24408;108;84;31486;119;84;34287;52;31055;46;31872;29
5797075;5879957;351;24564;101;64;24615;109;87;31695;119;87;34496;52;31388;46;32205;30
5797076;5879957;347;24280;101;64;24518;148;120;34766;147;121;34766;52;25092;46;25908;30
5797077;5879957;349;24407;101;64;24518;149;122;34893;149;123;34893;51;25524;45;26341;29
5797078;5879957;353;24740;107;68;24660;152;127;35226;152;128;35226;51;26061;46;26878;29
5797079;5879957;352;24647;107;68;24660;152;126;35134;152;127;35134;51;25898;46;26714;29
5797080;5879957;353;24692;107;68;24660;152;126;35178;152;127;35178;52;25108;46;25925;30
5797081;5879957;353;24678;107;68;24660;152;126;35164;152;127;35164;52;25728;46;26545;30
5797082;5879957;299;20939;93;59;22876;160;141;35239;164;136;31851;49;25260;45;26077;30
5798974;5879957;383;26786;108;68;25593;134;75;30370;134;114;31292;47;27133;41;27950;25
5798975;5879957;384;26848;109;69;26870;125;107;33940;148;107;36741;55;31337;48;32154;31
5798976;5879957;383;26842;109;69;26870;125;106;33934;148;107;36736;54;31225;47;32041;30
5798977;5879957;384;26849;102;64;24653;125;107;33941;148;107;36742;52;32430;46;33247;29
5798978;5879957;347;24288;100;63;24077;109;87;31414;119;87;34215;52;31901;46;32718;29
5798979;5879957;344;24111;99;63;23967;108;84;31237;119;84;34038;53;32259;47;33076;30
5798980;5879957;344;24112;100;63;24086;108;84;31237;119;84;34038;51;31419;45;32236;29
5798981;5879957;348;24383;101;64;24386;109;88;31509;126;88;34310;52;31807;46;32623;30
5798982;5879957;344;24112;101;64;24518;145;118;34598;142;119;34598;52;24952;46;25769;30
5798983;5879957;343;23986;101;64;24518;145;116;34473;140;117;34473;50;24892;45;25709;28
5798984;5879957;343;23980;104;66;23928;141;117;31665;140;117;34466;50;24884;45;25700;28
5798985;5879957;348;24344;104;66;23928;149;121;34830;147;122;34830;51;24776;45;25592;29
5798986;5879957;346;24206;107;68;24660;145;119;34692;144;120;34692;51;25042;45;25858;29
5798987;5879957;349;24462;107;68;24660;150;123;34948;152;124;34948;52;25501;46;26318;30
5798988;5879957;293;20524;93;59;23174;150;141;32397;158;137;31916;50;24736;45;25552;29
5800879;5879957;376;26290;106;67;25256;120;85;29874;127;112;30795;48;26854;41;27671;26
5800880;5879957;380;26568;108;68;25589;127;89;30153;132;116;31074;47;27129;41;27946;25
5800881;5879957;386;27053;108;68;25589;129;109;34145;148;110;36946;55;26758;48;27574;31
5800882;5879957;346;24200;109;69;26870;123;106;32183;138;106;34984;51;25008;46;25825;29
5800883;5879957;346;24236;101;64;24399;126;106;32219;145;106;35020;51;24785;46;25602;29
5800884;5879957;345;24157;100;63;24076;109;85;31306;119;85;34108;52;31718;46;32534;29
5800885;5879957;341;23893;100;63;24065;103;82;31080;119;82;33880;51;31420;45;32237;29
5800886;5879957;339;23745;100;63;24062;108;84;31223;119;84;34024;51;31711;45;32528;28
5800887;5879957;341;23865;101;64;24386;109;88;31496;119;88;34297;51;31796;45;32612;28
5800888;5879957;333;23323;101;64;23175;130;108;31008;135;108;33809;49;24068;44;24885;28
5800889;5879957;339;23727;101;64;23175;137;113;31412;138;114;34213;50;24657;45;25474;28
5800890;5879957;340;23803;101;64;23299;137;115;31488;140;115;34289;50;24570;45;25386;28
5800891;5879957;343;24014;104;66;23871;145;117;34500;142;118;34500;50;24447;45;25263;28
5800892;5879957;342;23951;104;66;23928;141;117;31636;140;117;34437;51;24921;45;25738;29
5800893;5879957;344;24112;104;66;23928;145;118;34598;142;119;34598;51;25462;45;26278;29
5800894;5879957;292;20433;93;59;23174;150;140;32307;154;141;32175;50;24742;45;25559;29
5800895;5879957;288;20193;92;58;23005;144;137;32067;152;138;31935;49;24642;45;25459;29
5802783;5879957;374;26191;106;67;25006;115;84;29776;125;110;30697;48;26851;41;27668;26
5802784;5879957;372;26072;106;67;25006;112;82;29657;125;108;30578;48;26822;41;27639;26
5802785;5879957;376;26351;107;68;25577;122;86;29935;127;112;30857;48;26328;41;27144;26
5802786;5879957;348;24337;108;68;25589;130;108;32320;145;108;35122;51;26510;46;27327;29
5802787;5879957;344;24100;108;68;25589;123;104;32083;138;104;34884;51;24819;46;25636;29
5802788;5879957;341;23902;101;64;24409;123;102;31885;134;102;34686;51;24572;45;25389;29
5802789;5879957;341;23902;101;64;24409;123;102;31886;134;102;34687;52;31959;46;32775;29
5802790;5879957;342;23971;101;64;24459;109;86;31329;119;86;34130;52;31481;46;32298;29
5802791;5879957;335;23473;97;62;23488;108;84;30686;119;85;33488;50;31754;44;32571;28
5802792;5879957;339;23709;97;62;23487;109;88;30923;119;88;33724;51;32057;45;32873;28
5802793;5879957;330;23095;101;64;23175;123;104;30780;127;105;33581;49;24009;44;24826;28
5802794;5879957;335;23430;101;64;23175;130;109;31116;135;109;33917;50;24294;44;25111;28
5802795;5879957;335;23431;101;64;23299;130;109;31116;135;109;33917;50;24295;45;25112;28
5802796;5879957;336;23545;104;66;23858;130;111;31230;135;111;34031;50;24491;44;25308;28
5802797;5879957;342;23906;104;66;23913;137;116;31591;140;116;34392;51;24812;45;25629;28
5802798;5879957;344;24080;102;65;23585;145;118;34567;142;119;34567;51;24555;45;25371;29
5802799;5879957;291;20350;92;59;23016;142;133;31750;145;134;31750;50;24055;44;24872;29
5802800;5879957;287;20100;92;58;22910;142;131;31671;142;132;31671;50;24223;45;25040;29
5802801;5879957;285;19935;93;59;23070;144;137;32039;152;138;32039;50;24582;45;25399;29
5804689;5879957;372;26026;107;68;24912;107;82;29610;121;99;29934;49;26543;42;27359;26
5804690;5879957;369;25855;105;67;24687;106;79;29439;123;105;30360;48;26534;42;27351;26
5804691;5879957;372;26055;110;70;24819;120;87;29964;125;110;29259;46;26518;40;27334;25
5804692;5879957;375;26248;112;71;24729;127;89;30156;127;113;29451;49;26957;42;27774;26
5804693;5879957;344;24101;112;71;24729;123;104;32084;138;104;34885;51;24883;45;25700;29
5804694;5879957;338;23662;101;64;24587;123;98;31645;134;98;34446;51;24489;45;25306;29
5804695;5879957;337;23588;101;64;24587;123;97;31571;130;97;34372;52;32045;46;32862;29
5804696;5879957;333;23312;97;61;23209;103;82;30552;119;83;33353;50;24029;44;24846;28
5804697;5879957;332;23243;97;61;23247;103;81;30457;119;81;33258;50;32090;44;32907;28
5804698;5879957;340;23771;99;63;23845;109;89;30985;126;89;33786;51;32158;45;32975;29
5804699;5879957;327;22873;99;63;22933;123;101;30558;125;101;33359;49;23725;44;24542;28
5804700;5879957;326;22831;99;62;22800;123;101;30516;125;101;33318;49;23665;43;24482;27
5804701;5879957;330;23081;101;64;23284;123;104;30766;127;104;33568;50;24055;44;24871;28
5804702;5879957;331;23145;99;63;22935;123;105;30830;127;105;33631;50;23873;44;24690;28
5804703;5879957;333;23295;102;65;23585;130;107;30980;135;107;33781;50;24048;45;24864;29
5804704;5879957;335;23443;102;65;23585;130;109;31128;135;110;33929;50;24447;45;25263;29
5804705;5879957;293;20524;102;65;23585;138;129;31506;138;130;31506;50;23869;45;24686;29
5804706;5879957;292;20434;92;59;23015;138;129;31466;138;130;31466;50;24159;44;24975;29
5804707;5879957;295;20657;93;59;23070;142;132;31740;145;133;31740;50;24672;45;25488;29
5806593;5879957;372;26040;107;68;25005;102;82;29625;116;93;29496;49;26639;42;27456;26
5806594;5879957;367;25671;105;66;24598;105;76;29255;121;98;29855;48;26292;41;27109;26
5806595;5879957;366;25637;104;66;24496;106;76;29222;123;102;30143;47;26174;41;26991;25
5806596;5879957;369;25822;110;70;24819;112;83;29730;123;107;29025;46;25901;40;26717;25
5806597;5879957;374;26197;112;71;24729;122;89;30105;127;112;29400;50;26810;44;27627;27
5806598;5879957;379;26507;106;67;24227;132;76;30416;132;113;29710;49;27042;43;27859;27
5806599;5879957;336;23498;97;62;23280;123;96;31482;130;96;34283;50;24240;45;25056;28
5806600;5879957;332;23270;97;62;23280;116;93;31254;126;93;34055;50;24097;44;24913;28
5806601;5879957;330;23072;97;61;23209;108;84;30664;119;84;33465;50;23950;44;24767;28
5806602;5879957;334;23354;97;62;23444;103;83;30594;119;83;33395;50;32228;44;33045;28
5806603;5879957;336;23502;98;62;23487;109;85;30742;119;85;33543;50;23671;44;24488;28
5806604;5879957;327;22869;98;62;22652;123;101;30554;125;101;33355;49;23608;43;24425;27
5806605;5879957;322;22556;98;62;22652;123;97;30241;123;97;33042;49;23471;43;24288;27
5806606;5879957;325;22743;99;63;22926;123;99;30428;125;100;33229;49;23532;43;24348;27
5806607;5879957;328;22926;99;63;22932;123;102;30611;125;102;33412;49;23894;44;24711;28
5806608;5879957;332;23246;100;63;23150;126;107;30931;135;107;33732;49;24238;44;25055;28
5806609;5879957;337;23566;102;65;23585;134;111;31251;135;111;34052;50;24419;45;25236;29
5806610;5879957;290;20297;95;60;22695;135;124;31151;137;125;31151;49;23606;44;24423;28
5806611;5879957;292;20457;95;60;22695;138;126;31310;137;127;31310;49;24011;44;24828;28
5806612;5879957;285;19924;96;61;22909;142;130;31557;141;131;31557;50;24161;44;24978;28
5806613;5879957;273;19144;92;59;23105;167;149;34621;160;141;29850;50;25460;46;26277;31
5808496;5879957;373;26097;107;68;25000;102;87;29970;108;88;29131;50;26569;43;27386;27
5808497;5879957;377;26367;108;69;25311;108;86;29952;119;98;29848;50;27018;43;27834;27
5808498;5879957;375;26263;109;69;25181;110;85;29848;121;100;29970;49;26808;43;27625;27
5808499;5879957;363;25422;104;66;24460;106;78;29331;123;101;28626;47;26033;41;26849;25
5808500;5879957;367;25713;115;73;24650;112;82;29621;123;106;28916;49;25606;43;26423;27
5808501;5879957;379;26548;118;75;24805;134;77;30456;132;113;29751;50;27120;43;27936;27
5808502;5879957;379;26560;106;67;24227;134;77;30468;132;114;29763;50;27318;43;28134;27
5808503;5879957;337;23596;104;66;24132;123;97;31579;130;97;34380;50;24368;43;25185;27
5808504;5879957;333;23284;97;62;23280;116;93;31267;126;93;34068;50;23988;44;24805;28
5808505;5879957;327;22904;96;61;22930;109;87;30888;119;87;33689;49;23667;44;24484;27
5808506;5879957;326;22818;96;61;22861;109;87;30876;119;87;33677;49;23641;44;24458;27
5808507;5879957;323;22601;98;62;22706;123;95;30094;121;95;32894;50;23445;44;24262;28
5808508;5879957;320;22416;96;61;22419;113;92;29909;121;92;32710;48;23146;43;23963;27
5808509;5879957;319;22359;96;61;22312;116;94;30044;121;94;32845;49;23221;43;24038;27
5808510;5879957;324;22660;96;61;22422;123;98;30345;123;98;33146;49;23710;44;24527;28
5808511;5879957;322;22539;100;63;23150;123;96;30224;123;97;33026;49;24112;44;24928;28
5808512;5879957;296;20710;100;63;23150;135;124;31124;137;125;31124;49;24297;44;25114;28
5808513;5879957;293;20509;95;60;22419;131;116;29913;136;122;30924;49;23096;43;23912;28
5808514;5879957;288;20133;95;60;22695;131;114;29827;136;121;30838;49;23356;43;24173;28
5808515;5879957;284;19872;96;61;22909;135;124;31130;137;125;31130;49;23620;44;24437;28
5808516;5879957;281;19696;101;64;23454;138;127;31367;137;128;31367;50;24079;44;24896;28
5808517;5879957;277;19418;101;64;23454;140;124;30618;140;126;30618;50;24265;44;25082;28
5808518;5879957;271;18968;101;64;23454;143;130;31003;147;132;31003;50;25739;46;26556;31
5810399;5879957;369;25833;106;67;24698;105;90;29391;101;90;29391;48;26174;42;26990;26
5810400;5879957;372;26011;106;67;24828;108;93;29568;106;87;29045;50;26600;43;27417;27
5810401;5879957;379;26556;109;69;25389;110;89;30140;123;101;30037;50;27154;43;27971;27
5810402;5879957;359;25101;109;69;25389;103;80;29473;119;97;28305;50;25679;43;26496;27
5810403;5879957;360;25172;106;67;24417;103;80;29486;119;98;28376;46;26007;40;26823;25
5810404;5879957;369;25818;118;75;24805;112;83;29727;123;107;29022;48;25613;41;26429;26
5810405;5879957;380;26604;118;75;24805;134;77;30513;134;114;29808;49;27272;43;28089;27
5810406;5879957;382;26710;104;66;24132;134;79;30618;134;116;29913;50;27367;43;28184;27
5810407;5879957;384;26875;103;65;23949;134;81;30783;142;118;30078;49;24116;44;24933;28
5810408;5879957;332;23219;97;61;22874;113;92;31203;126;92;34004;49;23782;44;24599;27
5810409;5879957;323;22607;95;60;22735;108;84;29847;119;84;32648;49;23406;43;24223;27
5810410;5879957;320;22418;94;60;22448;103;81;29658;119;81;32459;49;23229;43;24045;27
5810411;5879957;324;22672;94;60;22469;123;96;30165;123;96;32966;49;23393;43;24209;27
5810412;5879957;316;22123;96;61;22345;109;88;29616;113;88;32417;48;23088;43;23905;27
5810413;5879957;314;21966;94;59;21916;109;88;29651;115;88;32452;48;22876;43;23692;27
5810414;5879957;316;22137;95;60;22234;109;91;29822;115;91;32623;48;23138;43;23955;27
5810415;5879957;322;22544;95;60;22234;123;97;30229;123;97;33030;49;23454;43;24271;28
5810416;5879957;301;21093;100;63;23150;125;111;29557;130;117;30568;48;22883;43;23700;27
5810417;5879957;292;20457;95;60;22419;125;110;29525;128;116;30536;48;22963;43;23779;27
5810418;5879957;291;20380;95;60;22419;131;114;29783;136;120;30794;49;23393;43;24209;28
5810419;5879957;285;19975;97;62;22869;138;127;31328;137;128;31328;50;23744;44;24561;28
5810420;5879957;280;19623;101;64;23454;140;126;30721;138;128;30721;50;24147;44;24964;28
5810421;5879957;275;19227;101;64;23454;140;124;30606;140;126;30606;50;24254;44;25071;28
5810422;5879957;273;19088;101;64;23454;140;128;30848;141;130;30848;42;25574;38;26391;27
5810423;5879957;267;18669;82;52;18602;156;142;34146;152;134;29374;42;24127;38;24945;27
5810457;5879957;171;12000;56;35;12390;82;72;15756;75;58;15756;28;18046;25;18046;17
5810458;5879957;167;11715;52;33;11587;80;67;15607;75;56;15620;28;18436;25;18436;17
5810462;5879957;163;11390;51;32;11591;73;53;15412;69;57;14943;28;13809;25;13334;17
5810463;5879957;163;11385;51;32;11515;69;50;15189;67;57;14948;28;13880;25;13405;17
5810464;5879957;163;11430;51;32;11552;73;53;15391;67;55;15610;27;16421;24;16451;17
5812300;5879957;363;25399;104;66;24300;102;88;28956;96;84;28956;48;25781;42;26598;26
5812301;5879957;366;25630;105;67;24503;104;87;29188;101;87;29188;48;26258;42;27075;26
5812302;5879957;371;25937;106;67;24644;108;92;29494;104;92;29494;48;26685;42;27502;26
5812303;5879957;359;25113;109;69;25389;108;88;30045;119;97;28317;46;27219;40;28036;25
5812304;5879957;355;24860;106;67;24417;106;84;29798;116;93;28063;46;25450;40;26266;25
5812305;5879957;356;24910;106;67;24417;106;85;29856;116;94;28114;46;25018;40;25834;24
5812306;5879957;348;24346;105;67;24197;106;89;28623;119;96;28226;48;25876;42;26692;26
5812307;5879957;347;24294;105;66;24094;114;104;28888;119;98;28365;48;25754;42;26571;26
5812308;5879957;338;23646;101;64;23594;127;113;28760;126;115;29578;50;26970;44;27787;28
5812309;5879957;338;23658;103;65;23949;127;91;29987;130;115;29590;49;24050;44;24866;28
5812310;5879957;341;23855;97;62;22959;132;94;30184;131;114;29787;49;23856;44;24673;28
5812311;5879957;322;22554;97;62;22935;108;83;29793;119;83;32594;49;23410;43;24227;27
5812312;5879957;318;22255;94;59;22336;103;80;29550;116;80;32351;48;23158;43;23975;27
5812313;5879957;315;22083;93;59;22124;103;83;29764;113;83;32565;48;22869;42;23685;27
5812314;5879957;314;22011;93;59;22097;108;84;29322;111;84;32123;48;22885;43;23702;27
5812315;5879957;310;21706;93;59;21761;108;86;29506;111;86;32307;47;22582;42;23399;26
5812316;5879957;313;21908;94;60;21978;109;89;29198;115;90;31998;48;22953;42;23770;27
5812317;5879957;316;22154;94;60;21978;116;92;29443;115;94;32244;48;23360;42;24177;27
5812318;5879957;299;20957;94;60;21978;125;109;29421;124;115;30432;48;22742;42;23558;27
5812319;5879957;295;20633;95;60;22419;120;107;29275;124;113;30285;48;22972;42;23789;27
5812320;5879957;296;20713;97;62;22869;135;124;31128;137;125;31128;49;23461;44;24278;28
5812321;5879957;296;20735;97;62;22869;135;124;31150;137;125;31150;50;23829;44;24646;28
5812322;5879957;283;19777;97;62;22869;137;117;30075;137;119;30075;50;24257;44;25073;28
5812323;5879957;282;19712;101;64;23454;139;120;30332;138;122;30332;50;23603;44;24420;28
5812324;5879957;279;19522;86;54;18847;140;129;30925;144;131;30925;42;24316;38;25134;27
5812325;5879957;268;18768;86;54;18847;156;143;35030;152;133;28443;42;24135;38;24952;27
5812353;5879957;195;13676;58;37;13841;85;71;21778;87;68;19390;29;19469;26;20288;18
5812354;5879957;196;13694;59;37;13535;86;68;21984;92;71;19596;28;19688;26;20507;18
5812355;5879957;192;13422;59;37;13271;91;76;22560;96;74;17382;29;19034;26;19034;18
5812356;5879957;190;13281;59;37;13249;88;74;22420;94;72;17242;28;19086;25;19086;18
5812358;5879957;175;12261;57;36;12676;92;74;16152;89;71;16693;27;18623;25;18623;17
5812359;5879957;172;12059;51;32;11326;89;70;15951;83;68;16491;29;18163;26;18163;18
5812360;5879957;167;11724;51;32;11377;80;67;15615;81;64;16156;29;18842;26;13261;18
5812361;5879957;166;11585;52;33;11607;79;62;15306;76;62;16018;29;18814;26;18814;18
5812362;5879957;162;11312;50;32;11276;72;48;14625;70;54;14761;28;13834;24;13359;17
5812363;5879957;160;11195;50;32;11254;68;46;14512;70;53;14648;28;13764;25;13289;17
5812364;5879957;159;11151;50;32;11223;69;49;14698;67;55;14848;27;13663;24;13188;17
5812365;5879957;161;11248;50;32;11228;69;51;14805;67;58;14812;27;14006;24;13531;17
5812366;5879957;159;11155;50;32;11354;74;55;16317;70;57;16317;27;16633;25;16664;17
5814173;5879957;489;34260;147;93;35242;140;115;42056;158;123;42056;65;36997;57;37803;37
5814174;5879957;499;34939;151;95;35863;144;124;42735;165;132;42735;66;37637;58;38443;38
5814175;5879957;500;35030;151;95;35863;144;126;42827;165;134;42827;66;36139;57;36945;37
5814176;5879957;470;32878;137;86;32992;177;162;51648;186;163;44896;63;34525;55;35330;35
5814201;5879957;360;25213;104;66;24158;99;81;28770;96;81;28770;47;25801;41;26618;25
5814202;5879957;364;25463;104;66;24341;102;89;29020;96;85;29020;48;25462;42;26278;26
5814203;5879957;371;25954;102;64;23732;108;92;29512;104;92;29512;47;26395;40;27212;25
5814204;5879957;356;24904;102;64;23732;106;87;28504;116;94;28108;47;25483;40;26299;25
5814205;5879957;352;24635;100;64;23359;102;83;28235;116;90;27838;46;25116;40;25933;25
5814206;5879957;352;24632;106;67;24299;102;83;28232;116;90;27836;45;24871;40;25688;24
5814207;5879957;344;24103;105;66;24094;105;85;28380;116;92;27983;47;25509;41;26325;25
5814208;5879957;344;24075;103;65;23777;106;88;28542;116;95;28146;48;25645;42;26462;26
5814209;5879957;336;23498;101;64;23594;127;111;28612;126;113;29430;50;26797;43;27614;27
5814210;5879957;335;23435;101;64;23594;125;110;28549;126;112;29367;50;26789;43;27606;27
5814211;5879957;338;23652;97;62;22959;127;113;28765;126;115;29584;49;24099;44;24916;28
5814212;5879957;323;22634;95;60;22585;108;84;29874;119;85;32675;49;23571;43;24387;27
5814213;5879957;318;22289;95;60;22585;108;85;29902;116;85;32703;49;23491;43;24307;27
5814214;5879957;313;21937;92;59;21893;103;82;29180;113;82;31982;47;22740;42;23556;26
5814215;5879957;311;21799;92;58;21791;103;80;29042;111;80;31844;47;22779;42;23596;26
5814216;5879957;308;21538;93;59;22079;108;84;28827;112;85;31628;48;22456;43;23273;27
5814217;5879957;308;21560;94;60;21978;108;84;28849;112;85;31650;48;22412;42;23229;27
5814218;5879957;309;21627;94;60;21978;108;85;28916;113;86;31717;48;23048;42;23864;27
5814219;5879957;302;21140;91;58;21387;117;106;29217;124;112;30228;48;22652;42;23468;27
5814220;5879957;299;20930;91;58;21387;117;103;29033;122;109;30044;48;22732;42;23548;27
5814221;5879957;300;20979;97;62;22869;138;127;31394;138;128;31394;48;23811;42;24628;27
5814222;5879957;300;20999;97;62;22869;138;128;31413;138;129;31413;50;24001;44;24817;28
5814223;5879957;286;20007;99;63;21984;134;114;29857;127;116;29857;50;23523;44;24340;28
5814224;5879957;289;20217;99;63;21984;132;113;29810;124;115;29810;47;23612;42;24429;29
5814225;5879957;272;19074;99;63;22001;156;143;35025;152;133;28438;48;24366;43;25184;30
5814226;5879957;270;18868;86;54;18847;152;139;30279;149;129;28204;48;24191;43;25009;30
5814227;5879957;270;18900;86;54;18847;146;134;29964;145;125;27889;42;24352;38;25170;27
5814253;5879957;188;13162;56;35;13371;86;70;22145;89;71;19554;30;19517;27;20336;19
5814254;5879957;169;11829;58;37;13841;84;56;14674;88;60;17698;29;19731;26;20550;18
5814255;5879957;168;11776;59;38;13472;81;55;14620;83;60;17644;28;19906;26;20725;18
5814256;5879957;194;13583;59;38;13279;95;78;22721;101;80;19635;29;19148;26;19148;19
5814257;5879957;200;14007;63;40;13862;104;84;23145;104;83;17968;29;19631;26;19631;19
5814258;5879957;196;13709;61;39;13596;97;80;22847;103;78;17670;29;19472;26;19472;18
5814259;5879957;199;13929;62;39;13728;99;83;23068;104;82;17890;29;19742;26;19742;18
5814260;5879957;172;12035;51;32;11326;89;71;15927;81;68;16468;29;12787;26;12686;18
5814261;5879957;168;11780;51;32;11326;83;66;15672;81;65;16213;29;13301;25;13199;18
5814262;5879957;165;11579;49;31;11088;79;59;15106;72;58;15029;29;14116;25;13641;17
5814263;5879957;164;11467;49;31;10974;79;58;14994;72;56;14917;28;13904;25;13429;17
5814264;5879957;158;11052;50;32;11135;66;48;14618;69;54;14754;27;13514;24;13039;17
5814265;5879957;154;10760;48;31;10925;63;45;14190;65;51;14327;27;13243;23;12768;16
