from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5798976;5925869;449;31451;123;78;29310;127;112;34416;144;109;39324;56;34664;50;34664;31
5798977;5925869;449;31458;116;73;27093;127;113;34423;144;110;39331;57;35869;51;35869;32
5798978;5925869;413;28897;113;72;26517;110;93;31896;120;91;36803;57;35340;51;35340;32
5798979;5925869;410;28720;113;72;26406;108;90;31719;120;88;36626;58;35698;51;35698;32
5798980;5925869;410;28720;113;72;26526;108;90;31719;120;88;36627;56;34858;50;34858;31
5798981;5925869;414;28992;114;72;26825;110;94;31991;126;92;36898;57;35246;51;35246;32
5798982;5925869;410;28721;115;73;26958;145;126;41762;139;123;37187;57;33310;51;31534;32
5798983;5925869;409;28595;115;73;26958;145;124;41637;138;121;37061;57;33250;49;31474;32
5798984;5925869;408;28588;118;75;26368;142;123;32146;138;121;37054;57;33241;49;31465;32
5798985;5925869;414;28953;118;75;26368;150;129;41995;144;125;37419;57;33133;50;31357;32
5798986;5925869;412;28815;121;76;27100;145;127;41857;142;124;37281;57;33399;50;31623;32
5798987;5925869;415;29071;121;76;27100;151;131;42113;147;127;37537;58;33859;51;32083;33
5798988;5925869;368;25788;116;73;26377;148;135;39884;155;137;41088;57;33093;50;31317;33
5800879;5925869;403;28218;115;73;27696;108;79;29706;116;104;31151;49;30293;44;30293;27
5800880;5925869;407;28497;116;73;28029;114;83;29985;121;108;31430;48;30568;43;30569;26
5800881;5925869;452;31662;116;73;28029;130;115;34626;144;112;39534;56;30197;50;30197;32
5800882;5925869;412;28809;123;78;29310;124;112;32665;136;110;37573;58;37371;50;37371;32
5800883;5925869;412;28844;115;73;26839;128;112;32701;142;109;37609;58;37148;50;37148;32
5800884;5925869;411;28766;113;72;26516;110;91;31788;120;89;36696;57;35157;50;35157;32
5800885;5925869;407;28502;113;72;26505;102;88;31561;120;86;36469;56;34859;50;34859;31
5800886;5925869;405;28354;113;72;26502;105;90;31705;120;88;36612;56;35150;50;35150;31
5800887;5925869;407;28474;114;72;26825;110;94;31978;120;92;36886;56;35235;50;35235;31
5800888;5925869;399;27932;114;72;25615;131;114;31490;133;112;36398;56;32426;48;30650;31
5800889;5925869;405;28336;114;72;25615;138;119;31894;135;117;36802;57;33015;49;31239;31
5800890;5925869;406;28412;115;73;25738;138;121;31970;137;119;36878;57;32927;49;31151;32
5800891;5925869;409;28623;117;74;26311;145;124;41664;139;122;37089;57;32804;49;31028;32
5800892;5925869;408;28559;118;75;26368;142;123;32118;137;121;37025;57;33279;50;31502;32
5800893;5925869;410;28721;118;75;26368;145;126;41762;139;123;37187;57;33819;50;32043;32
5800894;5925869;367;25697;116;73;26377;149;142;41261;151;140;41346;57;33100;50;31323;33
5800895;5925869;364;25458;115;73;26208;142;131;30635;145;130;29887;57;33000;50;31224;32
5802783;5925869;402;28120;114;72;27446;103;78;29608;114;102;31053;49;30290;44;30290;27
5802784;5925869;400;28000;114;72;27446;100;76;29489;114;100;30934;49;30261;44;30261;27
5802785;5925869;404;28279;116;73;28017;109;80;29768;116;104;31212;49;29767;44;29767;27
5802786;5925869;414;28946;116;73;28029;131;114;32802;142;111;37710;58;29949;50;29949;32
5802787;5925869;410;28709;116;73;28029;124;110;32565;136;108;37473;58;37182;50;37182;32
5802788;5925869;407;28511;115;73;26849;124;107;32367;132;105;37275;57;36935;50;36935;32
5802789;5925869;407;28511;115;73;26849;124;108;32368;132;106;37275;57;35398;51;35398;32
5802790;5925869;408;28580;115;73;26899;110;92;31811;120;90;36718;57;34920;51;34920;32
5802791;5925869;401;28082;111;70;25927;108;90;31168;120;88;36076;56;35193;49;35193;31
5802792;5925869;405;28318;111;70;25927;110;94;31405;120;92;36312;57;35496;50;35496;32
5802793;5925869;396;27704;114;72;25615;124;110;31262;128;108;36170;56;32367;48;30591;31
5802794;5925869;401;28039;114;72;25615;131;115;31598;134;113;36505;56;32652;49;30876;31
5802795;5925869;401;28040;115;73;25738;131;115;31598;134;113;36506;56;32653;49;30877;31
5802796;5925869;402;28154;117;74;26298;131;117;31712;134;115;36619;56;32849;49;31073;31
5802797;5925869;407;28515;118;75;26353;138;122;32073;137;120;36981;57;33170;49;31394;32
5802798;5925869;410;28689;116;73;26025;145;125;41731;139;122;37155;57;32913;50;31136;32
5802799;5925869;366;25614;114;72;25789;140;127;30318;140;126;29570;56;32413;49;30637;32
5802800;5925869;362;25365;114;72;25888;139;125;30238;138;124;29490;56;32581;49;30805;32
5802801;5925869;360;25199;115;73;26058;142;131;30607;145;130;29858;57;32940;50;31164;32
5804689;5925869;399;27954;115;73;27352;96;75;29442;107;91;30290;50;29982;45;29982;27
5804690;5925869;397;27783;114;72;27126;96;73;29272;110;97;30716;49;29973;44;29973;27
5804691;5925869;400;27984;118;75;27259;108;81;29796;114;102;29614;48;29957;43;29957;26
5804692;5925869;403;28176;120;76;27169;114;83;29988;116;105;29806;50;30396;44;30396;27
5804693;5925869;410;28710;120;76;27169;124;110;32566;136;108;37474;57;37246;50;37246;32
5804694;5925869;404;28270;115;73;27027;124;104;32127;132;102;37035;57;36852;50;36852;32
5804695;5925869;403;28196;115;73;27027;124;103;32053;130;101;36960;57;35484;51;35485;32
5804696;5925869;399;27920;110;70;25649;102;88;31033;120;86;35941;56;35933;49;35934;31
5804697;5925869;398;27852;111;70;25687;102;87;30939;120;85;35846;56;35529;49;35529;31
5804698;5925869;405;28380;113;71;26285;110;95;31467;126;93;36374;57;35597;50;35597;32
5804699;5925869;393;27482;113;72;25372;124;107;31040;125;105;35948;56;32083;48;30307;31
5804700;5925869;392;27440;112;71;25240;124;107;30998;125;105;35906;55;32023;48;30247;31
5804701;5925869;396;27690;114;72;25724;124;110;31248;128;108;36156;56;32412;49;30636;31
5804702;5925869;396;27754;113;71;25374;124;111;31312;128;109;36220;56;32231;49;30455;31
5804703;5925869;399;27903;116;73;26025;131;113;31462;133;111;36369;57;32405;49;30629;32
5804704;5925869;401;28052;116;73;26025;131;115;31610;134;113;36517;57;32804;49;31028;32
5804705;5925869;368;25788;116;73;26025;136;123;30073;134;122;29325;57;32227;49;30451;32
5804706;5925869;367;25698;113;72;25783;136;122;30034;134;121;29286;56;32516;49;30740;32
5804707;5925869;370;25922;115;73;26058;140;126;30308;140;125;29560;57;33029;50;31253;32
5806593;5925869;400;27969;116;73;27445;92;76;29457;103;85;29852;50;30078;45;30079;27
5806594;5925869;394;27599;113;72;27038;94;70;29088;107;90;30211;49;29731;44;29731;27
5806595;5925869;394;27566;112;71;26936;96;70;29054;110;94;30499;49;29613;43;29613;26
5806596;5925869;396;27750;118;75;27259;100;77;29562;110;99;29380;48;29340;43;29340;26
5806597;5925869;402;28125;120;76;27169;109;83;29938;116;104;29756;51;30249;46;30249;28
5806598;5925869;406;28436;118;75;26667;121;82;30248;122;109;30066;51;30481;45;30482;28
5806599;5925869;402;28107;111;70;25720;124;102;31963;130;100;36871;57;36602;49;36603;32
5806600;5925869;398;27879;111;70;25720;117;98;31736;126;96;36643;56;36460;49;36460;31
5806601;5925869;395;27680;110;70;25649;105;90;31146;120;88;36054;56;35855;49;35855;31
5806602;5925869;399;27962;111;70;25884;102;89;31076;120;87;35983;56;35667;49;35668;31
5806603;5925869;402;28111;111;70;25927;110;91;31224;120;89;36132;56;32029;49;30252;31
5806604;5925869;393;27477;112;71;25092;124;107;31036;125;105;35943;55;31966;48;30190;30
5806605;5925869;388;27164;112;71;25092;124;103;30723;124;101;35630;55;31829;48;30052;31
5806606;5925869;391;27352;113;71;25365;124;105;30910;125;103;35818;55;31889;48;30113;31
5806607;5925869;393;27534;113;71;25372;124;108;31093;126;106;36000;55;32252;48;30475;31
5806608;5925869;398;27855;114;72;25590;128;113;31413;133;111;36321;55;32596;48;30820;31
5806609;5925869;403;28175;116;73;26025;135;117;31733;134;115;36641;57;32777;49;31001;32
5806610;5925869;365;25561;111;70;25134;132;118;29718;134;117;28970;55;31964;48;30188;31
5806611;5925869;367;25721;111;70;25134;136;120;29878;134;119;29130;55;32369;48;30593;31
5806612;5925869;360;25188;113;71;25349;140;124;30124;136;123;29376;56;32519;49;30743;32
5806613;5925869;349;24408;118;75;27082;165;148;41919;153;132;32233;59;33818;52;32042;34
5808496;5925869;400;28026;116;73;27440;91;81;29803;94;81;29487;51;30008;45;30009;28
5808497;5925869;404;28296;117;74;27751;96;80;29784;105;90;30204;51;30457;46;30457;28
5808498;5925869;403;28192;117;74;27621;98;79;29680;107;92;30325;51;30247;45;30247;28
5808499;5925869;391;27351;112;71;26899;96;71;29163;110;93;28981;49;29472;43;29472;27
5808500;5925869;395;27641;126;80;27090;100;76;29454;110;97;29272;50;29045;45;29045;28
5808501;5925869;407;28476;130;82;27245;125;83;30289;122;109;30107;51;30559;46;30559;28
5808502;5925869;407;28488;118;75;26667;125;83;30301;122;110;30119;51;30757;45;30757;28
5808503;5925869;403;28205;116;74;26571;124;103;32061;130;101;36969;51;36731;45;36731;28
5808504;5925869;398;27893;111;70;25720;117;99;31749;126;97;36657;56;36351;49;36351;31
5808505;5925869;393;27513;110;69;25370;110;93;31370;120;91;36277;56;36030;48;36030;31
5808506;5925869;392;27427;109;69;25300;110;93;31358;120;91;36266;55;31999;48;30222;31
5808507;5925869;389;27209;112;71;25146;124;101;30575;122;99;35483;56;31803;49;30026;31
5808508;5925869;386;27024;110;70;24859;114;98;30390;122;96;35298;55;31504;48;29727;30
5808509;5925869;385;26968;110;70;24752;117;100;30526;122;98;35434;55;31579;48;29803;30
5808510;5925869;390;27269;110;70;24862;124;104;30827;124;102;35735;56;32068;48;30292;31
5808511;5925869;388;27148;114;72;25590;124;102;30706;124;100;35614;56;32469;48;30693;31
5808512;5925869;371;25974;114;72;25590;132;118;29692;134;117;28944;55;32655;48;30879;31
5808513;5925869;368;25773;109;69;24859;130;115;29491;134;114;28743;55;31453;48;29677;31
5808514;5925869;363;25398;111;70;25134;130;114;29406;134;113;28658;55;31714;48;29937;31
5808515;5925869;359;25137;113;71;25349;132;118;29697;134;117;28949;56;31978;49;30201;31
5808516;5925869;357;24960;118;75;25894;136;121;29934;134;120;29186;56;32437;49;30661;32
5808517;5925869;353;24683;118;75;25894;138;118;29186;134;118;28438;56;32623;49;30846;32
5808518;5925869;346;24232;118;75;25894;141;124;29571;140;124;28823;59;34097;52;32321;34
5810399;5925869;397;27762;114;72;27138;92;76;28497;85;77;29223;49;29613;44;29613;27
5810400;5925869;399;27940;115;73;27268;95;79;28675;92;80;29401;51;30039;46;30039;28
5810401;5925869;407;28484;117;74;27829;98;83;29973;110;93;30392;51;30593;46;30593;28
5810402;5925869;386;27030;117;74;27829;93;74;29305;105;89;28660;51;29118;46;29118;28
5810403;5925869;387;27101;115;73;26857;93;74;29319;105;90;28732;48;29446;43;29446;26
5810404;5925869;396;27747;130;82;27245;100;77;29559;110;99;29377;49;29052;44;29052;27
5810405;5925869;408;28533;130;82;27245;125;83;30345;126;110;30163;51;30711;45;30711;28
5810406;5925869;409;28638;116;74;26571;125;85;30451;126;112;30269;51;30806;46;30806;28
5810407;5925869;411;28803;116;73;26389;125;87;30616;133;114;30434;56;32474;48;30698;31
5810408;5925869;398;27828;111;70;25314;114;98;31684;126;96;36592;55;32140;48;30363;31
5810409;5925869;389;27216;109;69;25175;105;90;30329;120;88;35237;55;31764;48;29988;31
5810410;5925869;386;27027;108;68;24888;102;87;30140;120;85;35048;55;31586;48;29810;30
5810411;5925869;390;27281;108;68;24908;124;102;30647;124;100;35554;55;31750;48;29974;30
5810412;5925869;382;26732;110;69;24785;110;94;30098;117;92;35005;55;31446;48;29670;30
5810413;5925869;380;26574;108;68;24356;110;94;30132;118;92;35040;54;31233;47;29457;30
5810414;5925869;382;26746;109;69;24674;110;97;30304;118;95;35212;55;31496;48;29720;31
5810415;5925869;388;27153;109;69;24674;124;103;30711;124;101;35619;55;31812;48;30036;31
5810416;5925869;377;26357;114;72;25590;125;110;29136;129;109;28388;54;31241;47;29465;31
5810417;5925869;367;25721;109;69;24859;125;109;29104;127;108;28356;54;31320;47;29544;31
5810418;5925869;366;25644;109;69;24859;130;113;29362;134;112;28614;55;31750;48;29974;31
5810419;5925869;361;25239;111;70;25309;136;121;29896;134;120;29148;56;32102;49;30326;31
5810420;5925869;356;24887;118;75;25894;138;120;29288;134;120;28540;56;32505;49;30729;32
5810421;5925869;350;24491;118;75;25894;138;118;29174;134;118;28426;56;32612;49;30836;32
5810422;5925869;348;24353;118;75;25894;138;122;29416;134;122;28668;53;33932;47;32155;31
5810423;5925869;342;23933;110;69;23877;154;141;41444;147;125;31758;53;30003;47;30213;31
5810457;5925869;271;18950;88;56;19413;91;77;23273;85;72;23273;40;26821;35;27033;23
5810458;5925869;267;18665;84;53;18610;89;75;23136;85;70;23136;40;27376;35;27587;23
5810462;5925869;262;18340;83;53;18615;79;70;22929;78;70;30026;40;23882;34;23407;23
5810463;5925869;262;18335;83;53;18538;73;67;22705;73;67;29803;40;23953;34;23479;23
5810464;5925869;263;18380;83;53;18575;74;69;22846;73;69;22846;39;26494;34;26524;23
5812300;5925869;390;27328;113;71;26739;89;74;28789;78;70;28789;49;29220;44;29220;27
5812301;5925869;394;27559;114;72;26943;91;73;28294;85;74;29020;49;29697;44;29698;27
5812302;5925869;398;27865;114;72;27084;95;77;28601;88;78;29327;49;30124;44;30124;27
5812303;5925869;386;27042;117;74;27829;96;82;29877;105;89;28672;48;30658;43;30658;26
5812304;5925869;383;26788;115;73;26857;95;78;29631;103;85;28419;48;28889;43;28889;26
5812305;5925869;383;26839;115;73;26857;95;79;29688;103;86;28469;47;28457;42;28457;25
5812306;5925869;385;26952;114;72;26636;95;83;28456;105;88;28582;49;29315;44;29315;27
5812307;5925869;387;27090;113;72;26533;100;90;27994;105;90;28721;49;29193;44;29193;27
5812308;5925869;392;27411;114;72;26034;117;106;30524;116;107;29934;52;30409;46;30409;29
5812309;5925869;392;27424;116;73;26389;119;97;29819;121;107;29946;56;32407;48;30631;31
5812310;5925869;395;27621;111;70;25399;124;100;30016;122;110;30143;56;32214;48;30438;31
5812311;5925869;388;27162;111;70;25375;105;89;30275;120;87;35183;55;31768;48;29991;30
5812312;5925869;384;26863;108;68;24776;102;86;30032;118;84;34940;54;31516;47;29740;30
5812313;5925869;381;26692;107;68;24564;102;89;30246;117;87;35154;54;31226;47;29450;30
5812314;5925869;380;26620;107;68;24537;105;90;29804;114;88;34711;54;31243;47;29467;30
5812315;5925869;376;26315;107;68;24201;108;92;29988;113;90;34896;53;30940;46;29164;30
5812316;5925869;379;26517;108;68;24417;110;95;29679;117;94;34587;54;31311;47;29534;30
5812317;5925869;382;26763;108;68;24417;117;98;29925;118;97;34833;54;31718;47;29942;30
5812318;5925869;375;26221;108;68;24417;125;108;29000;123;107;28252;54;31099;47;29323;30
5812319;5925869;370;25897;109;69;24859;120;106;28853;123;105;28105;54;31330;47;29553;30
5812320;5925869;371;25978;111;70;25309;132;118;29695;134;117;28947;56;31819;48;30042;31
5812321;5925869;371;26000;111;70;25309;132;118;29717;134;117;28969;56;32187;49;30411;31
5812322;5925869;358;25041;111;70;25309;134;111;28643;134;111;27895;56;32614;49;30838;31
5812323;5925869;357;24977;118;75;25894;136;114;28900;134;114;28152;56;31961;49;30184;31
5812324;5925869;354;24786;113;72;24123;138;123;29493;136;123;28745;53;30192;47;30402;31
5812325;5925869;343;24032;113;72;24123;154;142;42328;147;124;30826;53;30010;47;30221;31
5812353;5925869;277;19358;85;54;19247;78;65;22327;76;57;25369;40;25345;36;25556;22
5812354;5925869;279;19564;87;55;19545;79;64;22533;79;60;25575;40;25564;35;25776;23
5812355;5925869;287;20115;89;56;20123;82;72;23109;85;68;26151;40;25702;35;25913;23
5812356;5925869;286;19997;89;56;20120;81;70;22969;82;66;26011;40;26123;35;26335;23
5812358;5925869;274;19211;89;56;19700;100;90;24210;101;85;24210;39;26803;34;27015;23
5812359;5925869;272;19009;83;53;18350;97;87;24008;95;82;24008;41;26832;35;27044;24
5812360;5925869;267;18674;83;53;18401;94;84;23132;91;78;23672;41;27782;35;27993;24
5812361;5925869;265;18535;85;54;18631;90;79;22822;85;76;23534;41;27754;36;27965;24
5812362;5925869;261;18262;83;52;18299;84;72;22355;83;68;22278;39;23907;34;23433;23
5812363;5925869;259;18145;82;52;18278;80;71;22238;83;66;22164;40;23837;34;23363;23
5812364;5925869;259;18101;82;52;18247;77;66;22214;76;66;29311;39;23736;34;23261;22
5812365;5925869;260;18198;82;52;18251;77;67;22321;76;67;29418;39;24079;34;23604;23
5812366;5925869;259;18105;82;52;18378;77;70;22941;76;70;22941;39;26706;34;26737;23
5814173;5925869;501;35089;152;96;35258;124;101;36268;131;95;36268;66;40436;57;40425;38
5814174;5925869;511;35768;156;98;35878;130;110;36947;138;104;36947;67;41076;58;41065;38
5814175;5925869;512;35859;156;98;35878;130;112;37039;138;106;37039;67;39578;58;39567;38
5814176;5925869;482;33707;141;89;33916;159;148;40167;162;135;39108;64;37964;56;37953;36
5814201;5925869;388;27141;112;71;26598;87;67;27877;78;67;28603;49;29240;43;29240;26
5814202;5925869;391;27391;113;71;26781;89;75;28852;78;71;28852;49;28901;44;28901;27
5814203;5925869;398;27883;110;70;26172;95;78;28618;88;79;29344;48;29834;43;29834;26
5814204;5925869;383;26833;110;70;26172;95;81;28337;103;86;28463;48;28922;43;28922;26
5814205;5925869;379;26563;109;69;25798;92;77;28067;103;82;28194;47;28555;42;28555;26
5814206;5925869;379;26561;114;72;26739;92;77;28065;103;82;28191;47;28310;42;28310;25
5814207;5925869;382;26708;113;72;26533;93;79;28212;103;84;28339;48;28948;43;28948;26
5814208;5925869;384;26871;112;71;26216;95;82;28375;103;86;28501;49;29084;44;29084;27
5814209;5925869;389;27264;114;72;26034;117;103;30377;116;105;29786;51;30236;46;30236;28
5814210;5925869;389;27200;114;72;26034;116;103;30313;116;104;29722;51;30228;46;30228;28
5814211;5925869;392;27417;111;70;25399;117;106;30530;116;107;29939;56;32457;48;30681;31
5814212;5925869;389;27243;108;69;25025;108;90;30356;120;88;35264;55;31928;48;30152;30
5814213;5925869;384;26898;108;69;25025;108;91;30384;118;89;35292;55;31848;48;30072;30
5814214;5925869;379;26546;106;67;24332;102;88;29662;115;86;34570;54;31097;47;29321;30
5814215;5925869;377;26408;106;67;24231;102;86;29524;113;84;34432;53;31137;46;29360;30
5814216;5925869;374;26147;107;68;24518;105;90;29309;113;89;34217;54;30814;47;29038;30
5814217;5925869;374;26169;108;68;24417;105;90;29331;113;89;34239;54;30770;47;28993;30
5814218;5925869;375;26236;108;68;24417;105;91;29398;115;90;34306;54;31405;47;29629;30
5814219;5925869;377;26404;105;67;23827;116;105;28795;122;104;28047;54;31009;47;29233;30
5814220;5925869;374;26194;105;67;23827;115;102;28611;122;101;27863;54;31090;47;29313;30
5814221;5925869;375;26244;111;70;25309;136;121;29961;134;120;29213;54;32169;47;30392;30
5814222;5925869;375;26263;111;70;25309;136;122;29981;134;121;29233;56;32358;49;30582;31
5814223;5925869;361;25272;120;76;25105;130;108;28424;127;108;27676;56;31881;49;30105;31
5814224;5925869;364;25481;120;76;25105;128;107;28378;123;107;27630;56;31970;49;30194;32
5814225;5925869;348;24338;119;76;25123;154;142;42323;147;123;30821;57;30242;50;30452;33
5814226;5925869;345;24132;113;72;24123;150;133;28847;143;120;30587;57;30067;50;30277;33
5814227;5925869;343;23984;113;72;24123;143;128;28532;140;116;30272;53;30228;47;30438;31
5814253;5925869;269;18844;83;53;18659;79;66;22694;82;62;25736;41;25393;36;25605;22
5814254;5925869;266;18631;85;54;19247;89;71;22160;90;69;22160;40;25607;36;25819;22
5814255;5925869;265;18577;87;55;19609;87;70;22107;85;68;22107;40;25782;35;25994;23
5814256;5925869;290;20276;89;56;20132;87;74;23270;90;70;26312;41;26184;36;26396;24
5814257;5925869;296;20722;92;59;20732;93;80;23694;97;76;26736;41;26667;36;26879;24
5814258;5925869;292;20424;91;58;20466;89;76;23396;90;72;26438;40;26509;36;26721;24
5814259;5925869;295;20645;92;58;20598;90;79;23617;97;75;26659;41;26779;36;26991;24
5814260;5925869;271;18985;83;53;18350;97;87;23984;93;82;23984;41;22860;35;22759;24
5814261;5925869;268;18730;83;53;18350;95;84;23189;91;78;23729;41;27976;35;28188;24
5814262;5925869;265;18529;82;52;18112;88;76;22623;84;72;22546;40;27850;35;28062;23
5814263;5925869;263;18417;81;51;17997;87;75;22510;83;70;22433;40;28109;34;23502;23
5814264;5925869;257;18002;82;52;18158;80;69;22093;81;68;22271;39;23587;34;23112;22
5814265;5925869;253;17711;81;51;17949;76;65;21843;77;65;21843;38;23316;33;22842;22
