from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5793266;5963573;524;36646;142;90;34300;209;187;54359;209;187;54359;58;39290;52;37514;34
5793267;5963573;535;37421;142;90;34300;221;198;55134;220;186;49074;58;40085;52;38309;34
5793268;5963573;540;37818;159;101;37863;227;204;55531;226;192;49472;59;40312;53;38535;35
5793269;5963573;570;39916;157;99;37383;237;190;67064;244;209;69063;65;39124;58;37348;40
5793270;5963573;568;39736;157;99;37383;229;188;66883;244;206;68882;65;42013;58;40236;40
5795164;5963573;530;37099;132;84;34641;173;137;46902;185;155;55140;54;38722;48;38722;32
5795165;5963573;531;37180;132;84;34641;173;138;46984;185;157;55221;54;40499;48;40499;32
5795166;5963573;530;37110;137;87;34293;173;137;46914;185;156;55151;57;40348;51;40348;34
5795167;5963573;520;36397;132;84;34435;155;127;45305;179;145;53542;54;38734;48;38734;32
5795168;5963573;520;36398;135;86;34317;155;127;45306;179;145;53543;55;39295;49;39295;33
5795169;5963573;521;36479;135;86;34317;155;128;45400;179;147;53637;55;39518;49;39518;33
5795170;5963573;519;36327;135;86;34255;209;183;54040;203;183;54040;55;38500;49;36723;33
5795171;5963573;518;36246;136;86;34158;209;182;53959;203;182;53959;58;38801;52;37024;34
5795172;5963573;523;36580;142;90;34300;209;186;54294;209;186;54294;58;39243;52;37467;34
5795173;5963573;526;36809;142;90;34300;209;190;54522;209;190;54522;58;39334;52;37557;34
5795174;5963573;523;36619;142;90;34300;209;187;54332;209;187;54332;59;38968;52;37191;34
5795175;5963573;522;36556;142;90;34300;209;186;54269;209;186;54269;59;39105;52;37328;34
5795176;5963573;568;39772;140;88;34111;229;188;66919;244;207;68919;59;38628;53;36852;35
5797069;5963573;502;35128;126;80;32761;191;133;44658;194;178;46103;-1;-1;-1;-1;-1
5797070;5963573;533;37297;126;80;32761;173;140;47101;185;158;55338;55;39001;49;39001;33
5797071;5963573;534;37414;137;87;34293;173;141;47218;185;160;55455;57;40401;51;40401;34
5797072;5963573;521;36488;137;87;34293;155;128;45396;179;147;53634;56;40117;50;40117;33
5797073;5963573;517;36204;137;87;34293;155;124;45112;173;142;53349;55;40202;49;40202;32
5797074;5963573;516;36086;134;85;34048;155;122;45007;173;141;53244;55;39067;49;39067;32
5797075;5963573;518;36294;135;86;34255;155;125;45216;173;144;53453;55;39399;49;39399;33
5797076;5963573;514;36010;136;86;34158;206;178;53723;197;178;53723;56;38447;50;36670;34
5797077;5963573;516;36137;136;86;34158;206;180;53850;200;180;53850;58;38879;52;37103;34
5797078;5963573;521;36471;142;90;34300;209;185;54184;203;185;54184;58;39416;52;37640;34
5797079;5963573;520;36378;142;90;34300;209;184;54091;203;184;54091;58;39253;52;37476;34
5797080;5963573;520;36422;142;90;34300;209;184;54136;203;184;54136;59;38464;52;36687;34
5797081;5963573;520;36408;142;90;34300;209;184;54122;203;184;54122;59;39084;52;37307;34
5797082;5963573;517;36202;140;88;34111;209;186;66783;207;183;47102;59;38615;53;36839;35
5798974;5963573;482;33756;122;77;31330;179;114;43286;173;153;44745;47;35144;42;35144;27
5798975;5963573;538;37658;135;85;35334;176;145;47461;197;163;55698;55;39348;49;39348;33
5798976;5963573;538;37652;135;85;35334;176;145;47456;197;163;55693;55;39236;49;39236;33
5798977;5963573;538;37659;137;87;34293;176;145;47462;197;163;55700;56;40441;50;40441;33
5798978;5963573;515;36018;135;85;33717;155;125;44935;173;144;53172;56;39912;50;39912;33
5798979;5963573;512;35842;134;85;33607;155;123;44758;173;141;52995;57;40270;51;40270;34
5798980;5963573;512;35842;135;85;33726;155;123;44758;173;141;52995;55;39430;49;39430;33
5798981;5963573;516;36114;135;86;34026;155;127;45030;179;145;53267;56;39818;50;39818;34
5798982;5963573;512;35842;136;86;34158;203;176;53555;191;176;53555;56;38307;50;36531;34
5798983;5963573;510;35717;136;86;34158;203;174;53430;191;174;53430;57;38247;51;36471;33
5798984;5963573;510;35710;139;88;33568;197;155;45186;191;174;53423;57;38239;51;36462;33
5798985;5963573;515;36075;139;88;33568;206;179;53788;197;179;53788;58;38131;51;36354;33
5798986;5963573;513;35937;142;90;34300;203;177;53650;194;177;53650;58;38397;51;36620;33
5798987;5963573;517;36193;142;90;34300;206;181;53906;203;181;53906;59;38856;52;37080;34
5798988;5963573;511;35786;137;87;33577;209;187;66849;202;177;46686;58;38091;52;36314;34
5800879;5963573;475;33259;121;77;30993;170;151;42789;164;146;44248;48;34865;43;34865;28
5800880;5963573;479;33538;122;77;31326;176;155;43068;170;150;44527;47;35141;42;35141;27
5800881;5963573;541;37862;122;77;31326;182;148;47666;197;166;55903;55;34801;49;34801;33
5800882;5963573;513;35930;135;85;35334;173;144;45704;188;163;53942;58;41943;52;41943;34
5800883;5963573;514;35966;136;86;34039;176;145;45740;194;163;53977;58;41720;52;41720;34
5800884;5963573;513;35887;135;85;33716;155;124;44828;173;142;53065;56;39729;50;39729;33
5800885;5963573;509;35623;135;85;33705;149;120;44601;173;139;52838;55;39431;49;39431;33
5800886;5963573;507;35475;135;85;33702;155;122;44744;173;141;52981;55;39722;49;39722;33
5800887;5963573;509;35596;135;86;34026;155;126;45018;173;145;53255;55;39807;49;39807;33
5800888;5963573;501;35054;136;86;32815;182;146;44529;188;165;52766;56;37423;50;35647;32
5800889;5963573;507;35457;136;86;32815;191;152;44933;191;170;53170;57;38012;51;36236;33
5800890;5963573;508;35533;136;86;32939;191;153;45009;191;171;53246;57;37925;51;36148;33
5800891;5963573;511;35744;139;88;33511;203;174;53457;191;174;53457;57;37802;51;36025;33
5800892;5963573;510;35681;139;88;33568;197;155;45157;191;174;53394;58;38276;51;36500;33
5800893;5963573;512;35842;139;88;33568;203;176;53555;191;176;53555;58;38817;51;37040;33
5800894;5963573;510;35696;137;87;33577;206;189;50043;200;175;46595;58;38097;52;36321;34
5800895;5963573;507;35456;136;86;33408;203;186;49804;197;172;46356;58;37997;51;36221;34
5802783;5963573;474;33161;120;76;30743;167;149;42691;161;145;44150;48;34862;43;34862;28
5802784;5963573;472;33042;120;76;30743;164;148;42572;161;143;44031;48;34833;43;34833;28
5802785;5963573;476;33321;122;77;31314;173;152;42851;164;147;44310;48;34339;43;34339;28
5802786;5963573;515;36067;122;77;31326;182;146;45842;194;165;54079;58;34553;52;34553;34
5802787;5963573;512;35830;122;77;31326;173;143;45604;188;161;53842;58;41754;52;41754;34
5802788;5963573;509;35632;136;86;34049;173;140;45406;185;158;53644;58;41507;52;41507;34
5802789;5963573;509;35633;136;86;34049;173;140;45407;185;158;53644;56;39970;50;39970;33
5802790;5963573;510;35701;136;86;34099;155;124;44850;173;142;53087;56;39492;50;39492;33
5802791;5963573;503;35203;133;84;33128;155;123;44208;173;141;52445;56;39765;49;39765;33
5802792;5963573;506;35439;133;84;33127;155;126;44444;173;145;52681;56;40068;50;40068;33
5802793;5963573;498;34825;136;86;32815;173;143;44301;182;161;52538;56;37364;50;35588;32
5802794;5963573;502;35161;136;86;32815;182;148;44637;188;166;52874;57;37650;50;35873;33
5802795;5963573;502;35161;136;86;32939;182;148;44637;188;166;52874;57;37650;51;35874;33
5802796;5963573;504;35275;139;88;33498;182;149;44751;188;168;52988;57;37847;51;36070;33
5802797;5963573;509;35636;139;88;33553;191;154;45112;191;173;53349;57;38167;51;36391;33
5802798;5963573;512;35811;137;87;33225;203;175;53524;191;175;53524;58;37910;51;36134;33
5802799;5963573;502;35139;135;85;32990;194;181;49486;194;167;46038;57;37411;51;35634;33
5802800;5963573;501;35060;135;86;33088;194;180;49407;191;166;45959;57;37578;51;35802;33
5802801;5963573;506;35428;136;86;33258;203;186;49775;197;172;46327;57;37937;51;36161;34
5804689;5963573;471;32995;117;74;30649;158;147;42525;155;134;43388;49;34554;44;34554;29
5804690;5963573;469;32824;118;75;30423;161;144;42354;158;140;43814;48;34545;43;34545;28
5804691;5963573;472;33025;126;80;30634;170;152;42879;161;145;42712;47;34529;42;34529;27
5804692;5963573;475;33217;128;81;30724;176;155;43071;164;148;42904;49;34968;44;34968;29
5804693;5963573;512;35831;128;81;30724;173;143;45605;188;161;53842;58;41818;51;41818;33
5804694;5963573;506;35392;137;86;34227;173;136;45166;185;155;53403;58;41424;51;41424;33
5804695;5963573;505;35318;137;86;34227;173;135;45092;182;154;53329;56;40057;50;40057;33
5804696;5963573;501;35042;132;83;32849;149;121;44073;173;139;52310;57;40505;51;40505;33
5804697;5963573;500;34973;132;84;32887;149;119;43978;173;138;52215;56;40101;50;40101;32
5804698;5963573;507;35501;134;85;33485;155;127;44506;179;146;52743;56;40169;50;40169;33
5804699;5963573;494;34603;134;85;32573;173;140;44079;179;158;52316;56;37081;50;35304;32
5804700;5963573;494;34562;134;85;32440;173;139;44038;179;158;52275;56;37021;50;35244;32
5804701;5963573;497;34812;136;86;32924;173;143;44288;182;161;52525;56;37410;50;35633;32
5804702;5963573;498;34875;134;85;32574;173;144;44351;182;162;52588;57;37228;51;35452;33
5804703;5963573;500;35025;137;87;33225;182;146;44501;188;164;52738;57;37403;51;35626;33
5804704;5963573;502;35173;137;87;33225;182;148;44649;188;166;52886;57;37802;51;36025;33
5804705;5963573;498;34895;137;87;33225;191;178;49242;191;164;45794;57;37225;51;35448;33
5804706;5963573;498;34855;135;85;32984;191;177;49203;191;163;45755;57;37514;51;35737;33
5804707;5963573;502;35130;136;86;33258;194;181;49477;194;167;46029;57;38027;51;36250;34
5806593;5963573;472;33010;115;73;30742;155;141;42935;149;127;42950;49;34651;44;34651;29
5806594;5963573;466;32640;118;75;30335;158;142;42170;155;133;43308;48;34303;43;34303;28
5806595;5963573;466;32607;119;75;30233;161;141;42137;158;137;43596;48;34185;42;34185;28
5806596;5963573;468;32791;126;80;30634;164;149;42645;158;141;42478;47;33912;42;33912;27
5806597;5963573;474;33166;128;81;30724;173;154;43020;164;147;42853;50;34821;45;34821;30
5806598;5963573;478;33477;133;84;30691;179;114;43331;170;151;43164;50;35054;44;35054;29
5806599;5963573;503;35228;132;84;32920;173;134;45003;182;153;53240;57;41175;51;41175;33
5806600;5963573;500;35001;132;84;32920;164;131;44775;179;149;53012;57;41032;50;41032;32
5806601;5963573;497;34802;132;83;32849;155;122;44185;173;141;52422;57;40427;50;40427;32
5806602;5963573;501;35084;133;84;33084;149;121;44115;173;140;52352;56;40239;50;40239;33
5806603;5963573;503;35232;133;84;33127;155;124;44263;173;142;52500;57;37026;50;35250;33
5806604;5963573;494;34599;133;84;32292;173;140;44075;179;158;52312;55;36963;49;35187;32
5806605;5963573;490;34286;133;84;32292;173;135;43762;179;154;51999;56;36826;50;35050;32
5806606;5963573;492;34473;134;85;32566;173;138;43949;179;156;52186;56;36887;50;35110;32
5806607;5963573;495;34656;134;85;32572;173;140;44132;179;159;52369;56;37249;50;35473;32
5806608;5963573;500;34976;135;86;32790;176;145;44452;188;163;52689;56;37594;50;35817;32
5806609;5963573;504;35297;137;87;33225;188;150;44772;188;168;53010;57;37774;51;35998;33
5806610;5963573;493;34540;132;84;32335;185;173;48887;182;159;45439;56;36961;50;35185;32
5806611;5963573;496;34699;132;84;32335;188;175;49047;185;161;45599;56;37366;50;35590;32
5806612;5963573;499;34946;134;85;32549;191;179;49293;191;165;45845;57;37517;50;35740;33
5806613;5963573;522;36562;139;88;34282;218;202;44850;207;188;47462;60;38815;53;37039;35
5808496;5963573;468;32759;114;72;30528;152;132;42570;143;122;42584;50;34581;45;34581;29
5808497;5963573;476;33337;116;74;31048;158;142;43287;152;132;43301;50;35029;45;35029;29
5808498;5963573;475;33233;118;74;30918;158;144;43408;155;134;43423;50;34819;44;34819;29
5808499;5963573;463;32392;119;76;30196;161;143;42246;158;136;42079;48;34044;43;34044;28
5808500;5963573;467;32683;134;85;30986;164;147;42537;158;140;42369;49;33649;44;33649;29
5808501;5963573;479;33518;137;87;31140;179;115;43371;170;152;43204;50;35131;45;35131;30
5808502;5963573;479;33530;133;84;30691;179;115;43383;170;152;43216;50;35329;45;35329;29
5808503;5963573;505;35326;130;83;30595;173;136;45100;182;154;53338;50;41303;45;41303;29
5808504;5963573;500;35014;132;84;32920;164;131;44788;179;150;53026;57;40923;50;40923;32
5808505;5963573;495;34635;131;83;32570;155;126;44409;173;144;52646;56;40602;50;40602;32
5808506;5963573;494;34549;131;83;32501;155;125;44397;173;144;52634;56;40742;50;35220;32
5808507;5963573;490;34331;133;84;32346;173;133;43615;176;152;51852;57;36800;51;35024;33
5808508;5963573;488;34146;131;83;32059;161;130;43430;176;149;51667;55;36501;49;34725;32
5808509;5963573;487;34089;131;83;31952;164;132;43565;176;151;51802;55;36576;49;34800;32
5808510;5963573;491;34390;132;83;32062;173;137;43866;179;155;52104;56;37065;50;35289;32
5808511;5963573;490;34270;135;86;32790;173;135;43746;179;153;51983;56;37467;50;35690;32
5808512;5963573;493;34513;135;86;32790;185;172;48861;182;158;45413;56;37652;50;35876;32
5808513;5963573;490;34312;131;83;32059;179;154;43434;179;156;45212;56;36451;50;34674;32
5808514;5963573;489;34227;132;84;32335;179;153;43348;173;154;45126;56;36711;50;34935;32
5808515;5963573;493;34518;134;85;32549;185;173;48866;182;159;45418;56;36975;50;35199;33
5808516;5963573;497;34756;139;88;33094;191;176;49103;185;162;45655;57;37434;51;35658;33
5808517;5963573;502;35167;139;88;33094;188;174;51767;191;162;46204;57;37620;51;35844;33
5808518;5963573;508;35552;139;88;33094;191;179;52152;197;168;46588;60;39094;53;37318;35
5810399;5963573;464;32495;113;72;30225;149;128;42306;136;118;42321;48;34185;43;34185;28
5810400;5963573;467;32672;113;72;30355;152;131;42484;140;121;42498;50;34611;45;34611;29
5810401;5963573;479;33526;117;74;31126;158;145;43475;158;135;43490;50;35165;45;35165;30
5810402;5963573;458;32071;117;74;31126;158;145;42388;152;131;41758;50;33690;45;33690;30
5810403;5963573;459;32142;126;80;30154;158;145;42402;152;132;41829;47;34018;42;34018;27
5810404;5963573;468;32788;137;87;31140;164;149;42642;158;141;42475;48;33656;43;33656;28
5810405;5963573;480;33574;137;87;31140;179;116;43428;173;153;43261;50;35283;44;35283;29
5810406;5963573;481;33680;130;83;30595;179;117;43534;173;154;43366;50;35378;45;35378;30
5810407;5963573;483;33844;130;82;30413;179;120;43698;182;162;43516;56;37471;50;35695;32
5810408;5963573;499;34949;132;84;32514;161;130;44724;179;149;52961;56;37137;50;35361;32
5810409;5963573;491;34338;130;82;32375;155;122;43368;173;141;51606;56;36762;50;34985;32
5810410;5963573;488;34148;129;82;32088;149;120;43179;173;138;51416;55;36584;49;34807;32
5810411;5963573;491;34402;129;82;32109;173;134;43686;179;153;51923;55;36748;49;34971;32
5810412;5963573;484;33853;131;83;31985;155;126;43137;167;145;51374;55;36444;49;34667;32
5810413;5963573;481;33696;129;82;31556;155;127;43172;170;145;51409;55;36231;49;34454;32
5810414;5963573;484;33867;130;83;31874;155;129;43343;170;148;51580;55;36493;49;34717;32
5810415;5963573;490;34275;130;83;31874;173;135;43750;179;153;51988;56;36810;50;35033;32
5810416;5963573;485;33957;135;86;32790;176;149;43078;173;151;44857;55;36239;49;34462;32
5810417;5963573;485;33925;131;83;32059;176;148;43046;173;150;44824;55;36318;49;34541;32
5810418;5963573;488;34183;131;83;32059;179;152;43304;173;154;45083;56;36748;50;34971;32
5810419;5963573;496;34717;132;84;32509;188;175;49065;185;161;45617;56;37099;50;35323;33
5810420;5963573;499;34939;139;88;33094;188;177;49692;191;164;46306;57;37502;51;35726;33
5810421;5963573;502;35154;139;88;33094;188;174;51755;191;162;46191;57;37609;51;35833;33
5810422;5963573;506;35396;139;88;33094;191;177;51997;197;165;46433;57;38929;52;37153;34
5810423;5963573;539;37728;147;93;35153;215;199;46560;207;186;49234;57;37748;52;37748;34
5810457;5963573;609;42631;155;98;39527;158;135;47688;150;125;52841;64;43307;57;43310;35
5810458;5963573;607;42495;158;100;40330;158;145;50374;150;123;52704;64;43861;57;43865;35
5810462;5963573;613;42885;165;104;41502;146;126;50451;140;126;50451;67;45287;60;45291;37
5810463;5963573;613;42885;165;104;41426;143;128;49956;136;123;50215;67;45359;60;45363;37
5810464;5963573;-1;-1;168;106;41906;143;121;50096;136;121;50096;68;45768;60;45772;37
5812300;5963573;458;32060;111;70;29827;143;126;41872;128;112;41886;48;33792;43;33792;28
5812301;5963573;461;32292;112;71;30030;146;125;42103;136;115;42118;48;34270;43;34270;28
5812302;5963573;466;32598;113;71;30171;152;130;42410;137;120;42424;48;34696;43;34696;28
5812303;5963573;458;32083;117;74;31126;158;142;41755;152;131;41770;47;35230;42;35230;27
5812304;5963573;455;31830;126;80;30154;158;142;41502;149;128;41516;47;33461;42;33461;27
5812305;5963573;455;31880;126;80;30154;158;142;41552;149;128;41567;46;33029;41;33029;26
5812306;5963573;457;31993;125;79;29933;158;144;41665;152;130;41680;48;33887;43;33887;28
5812307;5963573;459;32131;125;79;29830;158;142;41803;152;132;41818;48;33765;43;33765;28
5812308;5963573;463;32434;128;81;30058;173;152;48340;164;149;43031;51;34981;45;34981;30
5812309;5963573;464;32446;130;82;30413;173;130;42902;170;150;43043;56;37405;50;35628;32
5812310;5963573;466;32643;133;84;32599;176;132;43099;170;152;43240;56;37211;50;35435;32
5812311;5963573;490;34284;132;84;32575;155;122;43314;173;140;51552;56;36765;49;34989;32
5812312;5963573;485;33985;129;82;31976;149;118;43071;170;137;51308;55;36513;49;34737;31
5812313;5963573;483;33813;128;81;31764;149;121;43285;167;140;51522;55;36224;49;34447;31
5812314;5963573;482;33741;128;81;31737;155;122;42843;167;141;51080;55;36240;49;34464;32
5812315;5963573;478;33437;128;81;31401;155;125;43027;167;143;51264;54;35938;48;34161;31
5812316;5963573;481;33639;129;82;31617;155;127;42719;170;147;50956;54;36308;48;34532;31
5812317;5963573;484;33884;129;82;31617;164;131;42964;170;150;51202;54;36715;48;34939;31
5812318;5963573;483;33821;129;82;31617;176;147;42942;170;149;44720;55;36097;49;34320;32
5812319;5963573;481;33674;131;83;32059;167;145;42796;170;147;44574;55;36327;49;34551;32
5812320;5963573;493;34517;132;84;32509;185;173;48864;182;159;45416;56;36816;50;35040;33
5812321;5963573;493;34539;132;84;32509;185;173;48886;182;159;45438;57;37184;51;35408;33
5812322;5963573;496;34740;132;84;32509;185;166;51224;176;154;45660;57;37612;51;35835;33
5812323;5963573;500;34996;139;88;33094;185;170;51480;185;158;45917;57;36958;51;35182;33
5812324;5963573;507;35474;151;96;34907;191;178;52074;197;167;46510;57;37937;52;37937;34
5812325;5963573;538;37689;151;96;34907;215;198;46521;207;185;49195;57;37755;52;37755;34
5812353;5963573;579;40530;150;95;38106;143;112;44575;141;114;50227;61;41830;54;41834;33
5812354;5963573;582;40736;151;95;38403;146;115;44781;144;117;50433;61;42049;55;42053;33
5812355;5963573;590;41287;153;97;38982;149;123;45357;147;125;51009;62;42187;56;42191;34
5812356;5963573;588;41169;153;97;38978;146;121;45217;147;123;50869;62;42609;55;42612;34
5812358;5963573;-1;-1;154;97;39256;164;149;48624;170;154;53097;62;43288;55;43292;34
5812359;5963573;-1;-1;161;102;40882;161;149;59706;162;136;53576;64;43317;58;43321;35
5812360;5963573;615;43031;160;101;40636;158;145;50383;157;131;53240;64;44267;58;44271;35
5812361;5963573;613;42893;161;102;40776;155;141;50073;149;129;53102;65;44239;58;44243;35
5812362;5963573;610;42733;160;101;40807;152;132;49606;147;122;51846;64;44844;57;44848;35
5812363;5963573;609;42619;161;102;41084;149;132;49489;147;120;51732;65;44774;58;44778;36
5812364;5963573;609;42647;164;103;41134;143;127;49465;135;123;51932;66;45016;59;45020;36
5812365;5963573;611;42748;164;103;41139;143;129;49572;135;126;51896;66;45485;59;45488;36
5812366;5963573;-1;-1;169;107;42019;149;127;56854;142;123;50192;69;46164;62;46168;38
5814173;5963573;387;27069;103;65;25689;159;133;47970;152;127;36814;51;29545;47;29478;34
5814174;5963573;396;27748;107;68;26310;166;143;48648;163;137;37493;52;30185;47;30118;34
5814175;5963573;398;27839;107;68;26310;166;144;48740;163;138;37584;53;33442;48;33375;34
5814176;5963573;426;29798;102;65;27656;189;161;36393;197;168;37815;50;32337;45;30684;32
5814201;5963573;455;31874;111;70;29686;140;120;41686;128;110;41700;48;33812;43;33812;28
5814202;5963573;459;32124;111;70;29869;143;127;41935;128;113;41950;48;33473;43;33473;28
5814203;5963573;466;32616;121;77;29469;152;130;42427;137;120;42442;47;34406;42;34406;27
5814204;5963573;455;31874;121;77;29469;158;142;41546;149;128;41561;47;33494;42;33494;27
5814205;5963573;451;31605;120;76;29096;155;138;41277;149;124;41291;46;33127;41;33127;27
5814206;5963573;451;31602;126;80;30036;155;138;41274;149;124;41289;46;32882;41;32882;26
5814207;5963573;454;31749;125;79;29830;155;141;41421;149;127;41436;47;33520;42;33520;28
5814208;5963573;456;31912;123;78;29514;158;143;41584;149;129;41599;48;33656;43;33656;28
5814209;5963573;461;32286;128;81;30058;173;150;48193;164;147;42883;50;34808;45;34808;30
5814210;5963573;460;32223;128;81;30058;170;149;48129;164;146;42820;50;34800;45;34800;30
5814211;5963573;463;32440;133;84;32599;173;152;48346;164;149;43037;56;37454;50;35678;32
5814212;5963573;491;34365;130;82;32225;155;123;43395;173;141;51632;56;36926;49;35149;32
5814213;5963573;486;34019;130;82;32225;155;123;43423;170;142;51660;56;36846;49;35069;32
5814214;5963573;481;33667;128;81;31532;149;120;42702;167;138;50939;54;36095;48;34318;31
5814215;5963573;479;33530;127;81;31431;149;118;42564;167;137;50801;54;36134;48;34358;31
5814216;5963573;475;33268;128;81;31719;155;122;42348;162;136;43874;55;35812;49;34035;32
5814217;5963573;476;33290;129;82;31617;155;122;42370;162;136;43895;54;35767;48;33991;31
5814218;5963573;477;33357;129;82;31617;155;123;42437;167;143;50674;54;36403;48;34626;31
5814219;5963573;480;33617;126;80;31027;164;144;42738;170;146;44516;55;36007;49;34230;32
5814220;5963573;478;33433;126;80;31027;161;141;42554;164;143;44332;55;36087;49;34311;32
5814221;5963573;497;34783;132;84;32509;191;176;49130;188;162;45682;55;37166;49;35390;32
5814222;5963573;497;34802;132;84;32509;191;177;49150;191;163;45702;57;37356;51;35579;33
5814223;5963573;493;34521;141;89;32306;182;163;51005;173;151;45442;57;36879;51;35102;33
5814224;5963573;492;34475;141;89;32306;182;162;50959;173;151;45396;56;36967;51;35191;34
5814225;5963573;538;37684;141;89;32323;215;198;46516;207;185;49190;57;37987;51;37987;34
5814226;5963573;535;37450;151;96;34907;212;191;69054;207;182;48956;57;37812;51;37812;34
5814227;5963573;531;37136;151;96;34907;209;186;68740;200;177;48641;57;37677;52;37677;34
5814253;5963573;572;40016;150;95;37924;146;117;44942;147;119;50594;61;41878;54;41882;33
5814254;5963573;579;40526;150;95;38106;155;134;49411;155;133;49411;61;42092;54;42096;33
5814255;5963573;578;40472;151;95;38467;152;133;49358;149;132;49358;61;42267;55;42271;33
5814256;5963573;592;41449;153;97;38990;152;125;45518;152;128;51170;63;42670;56;42673;34
5814257;5963573;598;41895;157;99;39591;158;131;45943;163;134;51594;63;43153;56;43156;34
5814258;5963573;594;41596;155;98;39324;152;127;45644;152;129;51296;63;42994;56;42998;34
5814259;5963573;597;41817;156;99;39457;155;130;45865;163;133;51517;63;43264;56;43268;34
5814260;5963573;-1;-1;161;102;40882;158;145;48399;160;136;53552;64;45690;58;45694;35
5814261;5963573;616;43088;161;102;40882;158;145;59427;157;132;53297;65;44461;58;44465;36
5814262;5963573;614;43001;161;102;40829;155;138;49874;147;125;52114;64;44335;58;44339;35
5814263;5963573;613;42888;162;102;40799;155;136;49761;147;124;52001;65;44594;58;44598;36
5814264;5963573;607;42459;163;103;40988;143;130;49343;144;121;51839;65;44651;58;44655;36
5814265;5963573;604;42261;162;103;40836;143;127;49094;138;119;51411;65;44888;58;44892;36
