from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5963653;429;30043;123;78;30212;138;125;31430;156;128;32384;55;31200;49;31335;31
5785641;5963653;392;27426;122;77;27607;148;128;31636;162;125;32590;58;31411;51;31546;31
5785642;5963653;393;27506;122;77;27607;150;129;31753;163;127;32708;58;30813;51;29171;31
5785643;5963653;397;27799;131;83;29667;157;133;32046;164;131;33000;58;33369;51;31728;31
5787544;5963653;422;29553;120;76;29672;135;118;30940;146;121;31895;54;30774;49;30909;30
5787545;5963653;423;29622;120;76;29672;135;119;31009;146;122;31964;54;31061;49;31196;30
5787546;5963653;426;29848;120;76;29672;138;122;31235;155;125;32189;57;29839;51;28197;30
5787547;5963653;390;27312;122;77;27607;155;135;32134;165;132;33089;57;30230;51;28588;30
5787548;5963653;387;27087;122;77;27607;153;131;31862;161;128;32816;57;30351;51;28710;30
5787549;5963653;389;27221;122;77;27607;155;135;32154;165;132;33109;58;30594;51;28953;31
5787550;5963653;426;29804;131;83;29667;163;128;36385;162;119;36385;58;33168;51;31526;31
5789447;5963653;383;26786;111;70;26910;96;79;29128;115;82;29128;50;28585;45;28719;27
5789448;5963653;383;26783;111;70;26907;96;79;29148;115;82;29148;51;28950;45;29084;27
5789449;5963653;383;26844;111;70;27043;96;80;29209;115;83;29209;52;29375;46;29510;28
5789450;5963653;426;29790;111;70;27043;138;121;31177;155;125;32131;52;29694;46;29829;28
5789451;5963653;426;29828;120;76;29672;138;122;31215;155;125;32169;54;31021;49;31156;30
5789452;5963653;382;26748;120;76;29672;153;129;28729;155;127;29683;57;29738;50;28096;30
5789453;5963653;383;26785;122;77;27607;153;130;28765;155;127;29719;57;29915;51;28273;30
5789454;5963653;384;26872;122;77;27607;153;131;28852;156;132;33098;57;30179;51;28537;30
5789455;5963653;386;27048;131;83;29700;158;133;29028;161;131;29982;58;30400;51;28758;31
5789456;5963653;423;29643;131;83;29700;158;126;36224;162;117;36224;64;33078;56;31437;37
5791353;5963653;388;27146;109;69;27216;99;84;29488;120;87;29488;50;28175;44;28310;27
5791354;5963653;384;26914;110;70;26752;96;80;29255;120;83;29255;51;28766;46;28901;28
5791355;5963653;378;26437;110;70;26665;90;76;28916;115;79;28916;51;28947;45;29082;27
5791356;5963653;379;26499;110;70;26613;96;81;29264;120;84;29264;52;29572;46;29707;28
5791357;5963653;380;26586;111;70;27043;99;83;29333;120;86;29333;52;29686;46;29821;28
5791358;5963653;381;26637;111;70;27043;151;127;28618;152;125;29572;52;29232;46;27591;28
5791359;5963653;378;26440;111;70;27043;144;125;28420;144;128;29374;57;29556;50;27914;30
5791360;5963653;378;26494;122;77;27607;147;125;28474;147;123;29428;57;29924;50;28282;30
5791361;5963653;384;26847;131;83;29700;153;130;28828;155;128;29782;57;30278;50;28636;30
5791362;5963653;388;27158;131;83;29700;158;135;29139;163;132;30093;57;30586;51;28945;31
5791363;5963653;423;29638;131;83;29700;158;126;36220;162;117;36220;64;32974;56;31332;37
5793258;5963653;393;27532;113;72;27710;106;89;29873;126;92;29873;52;29439;46;29574;28
5793259;5963653;389;27232;113;71;27654;101;85;29573;120;88;29573;51;29279;46;29414;28
5793260;5963653;390;27266;112;71;27240;101;85;29608;120;88;29608;51;29243;46;29378;28
5793261;5963653;376;26310;109;69;26400;96;79;29052;115;82;29052;51;29024;46;29159;28
5793262;5963653;374;26205;109;69;26442;96;79;29050;115;82;29050;52;29449;46;29584;28
5793263;5963653;375;26253;109;69;26442;104;84;28633;120;87;28633;52;30555;46;30690;28
5793264;5963653;374;26184;108;69;26154;144;121;28164;141;125;29119;56;29177;50;27535;30
5793265;5963653;375;26224;108;69;26092;144;122;28205;142;125;29159;56;29509;50;27868;30
5793266;5963653;375;26234;114;72;26137;144;122;28214;142;125;29168;56;29706;50;28065;30
5793267;5963653;386;27008;114;72;26137;155;133;28988;159;130;29943;56;30501;50;28860;30
5793268;5963653;392;27406;131;83;29700;165;148;29053;165;136;30340;57;30728;51;29086;31
5793269;5963653;421;29503;128;81;29220;170;136;36901;162;127;36901;63;29540;56;27898;36
5793270;5963653;419;29323;128;81;29220;165;133;36720;162;124;36720;63;32429;56;30787;36
5795164;5963653;394;27607;113;71;27654;109;90;29948;126;93;29948;52;29563;46;29698;28
5795165;5963653;396;27688;113;71;27654;112;92;30030;126;95;30030;52;31340;46;31474;28
5795166;5963653;395;27618;108;69;26130;109;91;29960;126;94;29960;55;31189;49;31324;30
5795167;5963653;371;25984;109;69;26367;96;80;28351;120;83;28351;52;29575;46;29709;28
5795168;5963653;371;25985;108;69;26154;96;80;28352;120;83;28352;53;30136;48;30271;29
5795169;5963653;372;26066;108;69;26154;96;81;28446;120;84;28446;53;30359;48;30494;29
5795170;5963653;370;25914;108;69;26092;144;117;27895;139;121;28849;53;28915;47;27274;29
5795171;5963653;369;25833;108;68;25995;144;116;27813;139;119;28768;56;29216;50;27575;30
5795172;5963653;374;26168;114;72;26137;144;121;28148;141;124;29102;56;29659;50;28017;30
5795173;5963653;377;26396;114;72;26137;144;124;28376;142;128;29331;56;29750;50;28108;30
5795174;5963653;374;26206;114;72;26137;144;121;28186;141;125;29140;57;29384;51;27742;30
5795175;5963653;373;26143;114;72;26137;144;120;28124;141;124;29078;57;29520;51;27879;30
5795176;5963653;419;29359;111;70;25948;165;134;36757;162;125;36757;57;29044;51;27403;31
5797069;5963653;380;26565;106;67;26524;116;77;26444;121;108;27872;-1;-1;-1;-1;-1
5797070;5963653;397;27805;106;67;26524;112;93;30147;126;96;30147;53;29842;47;29977;29
5797071;5963653;399;27922;108;69;26130;112;95;30264;126;98;30264;55;31242;49;31377;30
5797072;5963653;373;26076;108;69;26130;96;81;28442;120;84;28442;55;30958;49;31093;30
5797073;5963653;368;25791;108;69;26130;96;77;28157;115;80;28157;53;31043;47;31178;28
5797074;5963653;367;25673;107;68;25885;90;76;28053;115;79;28053;53;29908;47;30042;28
5797075;5963653;370;25881;108;69;26092;96;79;28262;115;82;28262;53;30240;47;30375;29
5797076;5963653;366;25597;108;68;25995;139;113;27578;137;116;28532;54;28862;48;27221;30
5797077;5963653;367;25724;108;68;25995;139;114;27704;138;118;28659;56;29295;50;27653;30
5797078;5963653;372;26058;114;72;26137;144;119;28038;139;123;28992;56;29832;50;28190;30
5797079;5963653;371;25965;114;72;26137;144;118;27945;139;121;28900;56;29669;50;28027;30
5797080;5963653;372;26010;114;72;26137;144;118;27990;139;122;28944;57;28879;51;27238;30
5797081;5963653;371;25996;114;72;26137;144;118;27976;139;122;28930;57;29499;51;27858;30
5797082;5963653;368;25789;111;70;25948;148;132;36620;149;123;36620;57;29031;51;27389;31
5798974;5963653;360;25192;102;64;25093;101;57;25071;103;88;26499;45;25985;41;26120;24
5798975;5963653;402;28166;115;73;28347;114;98;30507;137;101;30507;53;30189;47;30324;29
5798976;5963653;402;28160;115;73;28347;114;98;30501;137;101;30501;53;30077;47;30211;29
5798977;5963653;402;28167;108;69;26130;114;98;30508;137;101;30508;54;31282;48;31417;29
5798978;5963653;366;25606;106;67;25554;96;79;27981;115;82;27981;54;30753;48;30888;29
5798979;5963653;363;25429;106;67;25443;93;76;27804;115;79;27804;55;31111;49;31246;30
5798980;5963653;363;25429;106;67;25562;93;76;27804;115;79;27804;53;30271;47;30406;29
5798981;5963653;367;25701;107;68;25862;96;80;28076;120;83;28076;54;30659;48;30794;30
5798982;5963653;363;25430;108;68;25995;134;110;27410;133;114;28364;54;28723;48;27081;30
5798983;5963653;361;25304;108;68;25995;134;108;27284;131;112;28239;55;28663;49;27021;29
5798984;5963653;361;25297;111;70;25405;131;109;28232;131;112;28232;55;28654;49;27013;29
5798985;5963653;367;25662;111;70;25405;139;113;27642;137;117;28596;56;28547;49;26905;29
5798986;5963653;365;25524;114;72;26137;134;112;27504;136;115;28458;56;28812;49;27171;29
5798987;5963653;368;25780;114;72;26137;139;115;27760;139;119;28714;57;29272;51;27630;30
5798988;5963653;362;25374;109;69;25414;142;133;36686;145;124;36686;56;28507;50;26865;30
5800879;5963653;353;24696;100;64;24756;85;57;24575;94;81;26002;46;25706;41;25841;24
5800880;5963653;357;24975;102;64;25089;91;61;24854;99;85;26281;45;25982;41;26116;24
5800881;5963653;405;28370;102;64;25089;117;101;30712;137;104;30712;53;25610;47;25745;29
5800882;5963653;365;25517;115;73;28347;112;98;28750;131;101;28750;56;32784;50;32919;30
5800883;5963653;365;25553;108;68;25876;117;98;28786;137;101;28786;56;32561;50;32696;30
5800884;5963653;364;25474;106;67;25553;96;77;27873;115;80;27873;54;30570;48;30704;29
5800885;5963653;360;25210;106;67;25541;87;74;27646;115;77;27646;53;30272;48;30407;29
5800886;5963653;358;25062;106;67;25539;90;76;27790;115;79;27790;53;30563;48;30698;29
5800887;5963653;360;25183;107;68;25862;96;80;28063;115;83;28063;53;30648;48;30783;29
5800888;5963653;352;24641;107;68;24652;120;99;27575;125;102;27575;54;27839;48;26197;28
5800889;5963653;358;25044;107;68;24652;128;105;27979;128;108;27979;55;28428;49;26786;29
5800890;5963653;359;25120;107;68;24775;128;106;28055;129;109;28055;55;28341;49;26699;29
5800891;5963653;362;25331;110;70;25348;134;109;27312;133;112;28266;55;28218;49;26576;29
5800892;5963653;361;25268;111;70;25405;131;108;28203;129;111;28203;56;28692;49;27050;29
5800893;5963653;363;25430;111;70;25405;134;110;27410;133;114;28364;56;29233;49;27591;29
5800894;5963653;361;25283;109;69;25414;140;127;26909;140;127;36944;56;28513;50;26871;30
5800895;5963653;358;25043;108;68;25245;138;123;26669;138;124;36704;56;28413;50;26771;30
5802783;5963653;351;24598;100;63;24506;81;56;24477;92;80;25904;46;25703;41;25838;24
5802784;5963653;350;24479;100;63;24506;77;54;24357;92;78;25785;46;25674;41;25809;24
5802785;5963653;354;24758;102;64;25077;87;58;24636;94;82;26064;46;25180;41;25315;24
5802786;5963653;366;25654;102;64;25089;120;100;28887;137;103;28887;56;25362;50;25497;30
5802787;5963653;363;25417;102;64;25089;112;96;28650;131;99;28650;56;32595;50;32730;30
5802788;5963653;360;25219;108;68;25886;112;93;28452;126;96;28452;56;32348;50;32483;30
5802789;5963653;360;25220;108;68;25886;112;93;28453;126;96;28453;54;30811;48;30945;29
