from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5802790;5963657;368;25736;112;71;26485;98;80;32128;111;77;30885;57;30958;50;30996;31
5802791;5963657;361;25238;108;69;25513;95;78;31486;111;76;30243;57;31231;50;31269;30
5802792;5963657;364;25474;108;69;25513;98;82;31722;111;80;30479;57;31534;50;31572;30
5802793;5963657;355;24860;111;71;25201;112;98;31579;119;96;32342;56;28405;49;26666;30
5802794;5963657;360;25196;111;71;25201;120;103;31915;124;101;30672;57;28690;49;26952;30
5802795;5963657;360;25196;112;71;25324;120;103;31915;124;101;30672;57;28691;50;26952;30
5802796;5963657;362;25310;115;73;25884;120;105;32029;124;103;30786;57;28888;50;27149;30
5802797;5963657;367;25671;115;73;25939;127;110;32390;127;108;33153;57;29208;50;27469;30
5802798;5963657;369;25846;113;72;25611;133;111;27379;130;110;33327;58;28951;50;27212;31
5802799;5963657;360;25174;111;70;25375;129;120;26353;129;119;31039;57;28451;49;26713;31
5802800;5963657;358;25095;111;70;25474;130;119;26274;128;118;30960;57;28619;50;26880;31
5802801;5963657;364;25463;112;71;25644;136;124;26642;135;122;35023;57;28978;50;27239;31
5804689;5963657;355;24880;105;67;24961;79;59;25339;91;73;25913;50;26020;44;26057;26
5804690;5963657;353;24709;104;66;24736;78;56;25168;95;79;26339;49;26011;43;26049;26
5804691;5963657;356;24910;108;69;24946;90;64;25693;98;84;25237;48;25995;42;26033;24
5804692;5963657;359;25102;110;70;25036;96;66;25885;99;87;25430;50;26434;44;26472;26
5804693;5963657;370;25866;110;70;25036;112;98;32884;127;96;31640;58;33284;50;33322;31
5804694;5963657;363;25427;112;71;26613;112;92;32444;122;90;33207;58;32890;50;32927;31
5804695;5963657;362;25353;112;71;26613;112;91;32370;121;89;33133;58;31523;51;31560;31
5804696;5963657;358;25077;108;68;25235;89;76;31351;111;74;30108;57;31972;49;32009;30
5804697;5963657;357;25008;108;68;25273;89;75;31256;111;73;30013;57;31567;49;31605;30
5804698;5963657;365;25536;110;69;25871;98;83;31784;117;80;32547;57;31635;50;31673;31
5804699;5963657;352;24638;110;70;24958;112;95;31358;116;97;26172;56;28122;49;26383;30
5804700;5963657;351;24597;110;69;24826;112;95;31316;116;96;26130;56;28062;49;26323;29
5804701;5963657;355;24847;112;71;25310;112;98;31566;119;96;32328;57;28451;49;26712;30
5804702;5963657;356;24910;110;70;24960;112;99;31630;119;97;32392;57;28269;50;26530;30
5804703;5963657;358;25060;113;72;25611;120;101;31779;123;99;30536;57;28444;50;26705;31
5804704;5963657;360;25208;113;72;25611;120;103;31927;124;101;30684;57;28843;50;27104;31
5804705;5963657;356;24930;113;72;25611;127;117;26108;125;110;30077;57;28266;50;26527;31
5804706;5963657;356;24890;111;70;25369;127;116;26069;125;109;30038;57;28555;49;26816;31
5804707;5963657;359;25165;112;71;25644;129;120;26343;129;113;30312;57;29068;50;27329;31
5806593;5963657;356;24895;106;67;25054;74;59;25354;89;67;25475;50;26117;44;26154;26
5806594;5963657;350;24525;103;65;24647;77;53;24984;91;72;25834;49;25770;43;25807;25
5806595;5963657;350;24492;102;65;24545;78;53;24951;95;76;26122;49;25652;43;25689;25
5806596;5963657;353;24676;108;69;24946;83;60;25459;95;81;25004;48;25378;42;25416;24
5806597;5963657;358;25051;110;70;25036;92;66;25834;99;86;25379;52;26288;45;26325;27
5806598;5963657;362;25362;108;69;25003;103;63;26145;104;91;25689;51;26520;44;26557;27
5806599;5963657;361;25264;108;68;25306;112;90;32281;121;87;31038;57;32641;50;32678;30
5806600;5963657;358;25036;108;68;25306;105;86;32053;117;84;30810;57;32498;49;32535;30
5806601;5963657;355;24837;108;68;25235;92;78;31463;111;76;30220;57;31893;49;31930;30
5806602;5963657;359;25119;108;69;25470;89;77;31393;111;75;30150;57;31706;49;31743;30
5806603;5963657;361;25268;108;69;25513;98;79;31541;111;77;30298;57;28067;50;26328;30
5806604;5963657;352;24634;109;69;24678;112;95;31353;116;97;26167;55;28004;48;26265;29
5806605;5963657;347;24321;109;69;24678;112;91;31040;114;93;25854;56;27867;48;26128;29
5806606;5963657;350;24508;110;70;24951;112;93;31227;116;95;26042;56;27928;49;26189;29
5806607;5963657;353;24691;110;70;24958;112;96;31410;117;94;32172;56;28290;49;26551;30
5806608;5963657;357;25011;111;70;25176;117;101;31730;123;98;30487;56;28635;49;26896;30
5806609;5963657;362;25332;113;72;25611;122;105;32051;124;103;30808;57;28815;50;27076;31
5806610;5963657;351;24575;108;69;24720;121;112;25753;123;105;29722;56;28002;49;26263;30
5806611;5963657;353;24734;108;69;24720;125;114;25913;125;107;29882;56;28407;49;26668;30
5806612;5963657;357;24981;110;69;24934;128;117;25326;126;111;30128;57;28558;49;26819;30
5806613;5963657;380;26597;115;73;26668;156;128;31639;140;120;32985;60;29856;52;28117;33
5808496;5963657;356;24952;105;67;25049;74;64;25700;78;62;25384;51;26047;45;26084;27
5808497;5963657;360;25222;107;67;25360;79;63;25681;90;72;25827;51;26495;45;26533;27
5808498;5963657;359;25118;107;68;25230;81;62;25577;91;73;25949;51;26285;45;26323;27
5808499;5963657;347;24277;102;65;24509;78;55;25060;95;75;24604;49;25510;43;25547;25
5808500;5963657;351;24568;116;74;25298;83;59;25351;95;79;24895;51;25083;44;25121;26
5808501;5963657;363;25402;120;76;25452;106;64;26185;104;91;25730;51;26597;45;26635;27
5808502;5963657;363;25414;108;69;25003;106;64;26198;104;91;25742;51;26795;45;26833;27
5808503;5963657;362;25361;106;67;24907;112;91;32379;121;89;33141;51;32769;45;32807;27
5808504;5963657;358;25049;108;68;25306;105;87;32067;117;84;30824;57;32389;49;32427;30
5808505;5963657;352;24670;107;68;24956;98;81;31687;111;79;32450;56;32068;49;32106;29
5808506;5963657;351;24584;107;68;24886;98;81;31675;111;79;32438;56;28037;49;26298;29
5808507;5963657;348;24366;109;69;24732;112;89;30893;113;90;25707;57;27841;49;26102;30
5808508;5963657;345;24181;107;68;24444;101;86;30708;113;88;25522;55;27542;48;25803;29
5808509;5963657;345;24124;107;68;24338;105;88;30843;113;90;25658;55;27617;48;25878;29
5808510;5963657;349;24426;107;68;24448;112;92;31145;114;94;25959;56;28106;49;26367;30
5808511;5963657;347;24305;111;70;25176;112;90;31024;114;92;25838;56;28508;49;26769;30
5808512;5963657;351;24548;111;70;25176;121;111;25727;123;104;29696;56;28693;49;26954;30
5808513;5963657;348;24348;106;67;24445;118;110;30712;123;102;29495;56;27492;48;25753;30
5808514;5963657;347;24262;108;69;24720;118;108;30627;122;100;29410;56;27752;48;26013;30
5808515;5963657;351;24554;110;69;24934;121;111;25732;123;104;29701;56;28016;49;26277;30
5808516;5963657;354;24791;115;73;25480;127;115;25969;125;108;29938;57;28475;49;26736;30
5808517;5963657;360;25202;115;73;25480;126;113;25622;125;106;29190;57;28661;49;26922;30
5808518;5963657;366;25587;115;73;25480;128;118;26007;129;117;32809;60;30135;52;28396;33
5810399;5963657;353;24688;104;66;24747;77;59;24807;69;58;25120;49;25651;43;25688;26
5810400;5963657;355;24866;105;66;24877;79;61;24985;77;61;25298;51;26078;45;26115;27
5810401;5963657;363;25410;107;68;25438;81;66;25870;95;74;26016;52;26631;45;26669;27
5810402;5963657;342;23956;107;68;25438;75;57;25202;90;70;24284;52;25156;45;25194;27
5810403;5963657;343;24027;105;66;24466;75;57;25216;90;71;24355;48;25484;42;25521;25
5810404;5963657;352;24673;120;76;25452;83;60;25456;95;81;25001;49;25090;43;25127;25
5810405;5963657;364;25459;120;76;25452;106;64;26242;108;92;25787;51;26750;45;26787;27
5810406;5963657;365;25564;106;67;24907;106;66;26348;108;93;25892;52;26844;45;26882;27
5810407;5963657;368;25729;106;67;24725;106;68;26512;113;96;26057;56;28512;49;26773;30
5810408;5963657;357;24984;108;68;24900;101;86;32002;117;84;30759;56;28178;49;26439;29
5810409;5963657;348;24373;106;67;24761;92;78;30646;111;76;31409;56;27802;48;26064;29
5810410;5963657;345;24184;105;67;24474;89;75;30457;111;77;25271;55;27625;48;25886;29
5810411;5963657;349;24437;105;67;24494;112;90;30964;114;91;25778;55;27789;48;26050;29
5810412;5963657;341;23888;107;68;24371;98;82;30415;109;84;25229;55;27485;48;25746;29
5810413;5963657;339;23731;105;66;23942;98;82;30450;109;84;25264;55;27272;48;25533;29
5810414;5963657;341;23902;106;67;24260;98;85;30621;110;87;25435;55;27534;48;25795;29
5810415;5963657;347;24310;106;67;24260;112;90;31029;114;92;25843;56;27851;48;26112;30
5810416;5963657;343;23992;111;70;25176;115;105;30357;118;96;29140;55;27280;48;25541;29
5810417;5963657;342;23960;106;67;24445;115;104;30324;117;96;29107;55;27359;48;25620;29
5810418;5963657;346;24218;106;67;24445;118;108;30583;122;100;29366;56;27789;49;26050;30
5810419;5963657;354;24752;108;68;24895;125;114;25931;125;107;29900;56;28140;49;26401;30
5810420;5963657;357;24974;115;73;25480;126;114;25725;125;108;29292;57;28543;49;26804;30
5810421;5963657;360;25189;115;73;25480;126;112;25610;125;106;29178;57;28650;49;26911;30
5810422;5963657;363;25431;115;73;25480;128;116;25852;125;116;30137;54;29970;48;28231;31
5810423;5963657;380;26596;122;77;26393;145;129;31164;135;113;32510;54;28273;48;28102;31
5810457;5963657;357;25012;105;66;24733;83;72;26166;79;67;26166;45;25046;39;24924;24
5810458;5963657;353;24728;109;69;24732;82;70;26029;79;65;26029;45;25600;39;25478;24
5810462;5963657;350;24478;113;71;24764;76;65;28459;75;64;28459;48;27027;42;26905;26
5810463;5963657;350;24472;112;71;24688;70;62;28235;71;61;28235;48;27098;42;26976;26
5810464;5963657;350;24513;112;71;24720;70;64;28438;72;63;28438;48;27508;42;27386;26
5812300;5963657;346;24254;103;65;24349;74;53;24373;63;52;24412;49;25259;43;25296;26
5812301;5963657;350;24485;103;66;24552;75;56;24604;69;55;24917;49;25736;43;25773;26
5812302;5963657;354;24792;104;66;24693;79;60;24911;73;60;25224;49;26163;43;26200;26
5812303;5963657;342;23968;107;68;25438;80;65;25774;90;71;24296;48;26696;42;26734;25
5812304;5963657;339;23714;105;66;24466;78;61;25528;89;67;24042;48;24927;42;24964;25
5812305;5963657;340;23765;105;66;24466;78;62;25585;89;68;24092;47;24495;41;24533;24
5812306;5963657;341;23878;104;66;24246;78;66;24352;90;69;24205;49;25353;43;25390;26
5812307;5963657;343;24016;103;65;24143;84;72;24617;90;71;24344;49;25231;43;25269;26
5812308;5963657;348;24338;103;66;24370;101;89;25830;99;89;25557;52;26447;46;26485;27
5812309;5963657;348;24350;106;67;24725;103;78;25716;104;89;25569;56;28446;49;26707;30
5812310;5963657;351;24547;108;69;24985;106;81;25913;104;92;25766;56;28252;49;26513;30
5812311;5963657;347;24319;108;69;24961;92;77;30593;111;75;31355;56;27806;48;26067;29
5812312;5963657;343;24020;105;66;24362;89;74;30349;110;76;25164;55;27554;48;25815;29
5812313;5963657;341;23848;104;66;24150;89;77;30564;109;79;25378;55;27265;47;25526;29
5812314;5963657;340;23776;104;66;24123;92;78;30121;106;79;24935;55;27281;48;25542;29
5812315;5963657;335;23472;104;66;23787;95;80;30305;105;82;25119;54;26978;47;25240;28
5812316;5963657;338;23674;105;67;24003;98;83;29997;108;86;24811;54;27349;47;25610;29
5812317;5963657;342;23920;105;67;24003;105;86;30242;110;89;25057;54;27756;47;26017;29
5812318;5963657;341;23856;105;67;24003;115;103;30220;113;101;29721;55;27138;47;25399;29
5812319;5963657;339;23709;106;67;24445;109;100;30074;112;98;29575;55;27368;47;25629;29
5812320;5963657;351;24552;108;68;24895;121;111;25730;123;104;29699;56;27857;49;26118;30
5812321;5963657;351;24574;108;68;24895;121;112;25752;123;105;29721;57;28225;49;26486;30
5812322;5963657;354;24775;108;68;24895;122;105;25079;122;98;28647;57;28653;49;26914;30
5812323;5963657;358;25032;115;73;25480;123;108;25336;124;102;28903;57;27999;49;26260;30
5812324;5963657;364;25509;125;79;26148;128;117;25929;127;111;29497;54;28462;48;28291;31
5812325;5963657;379;26557;125;79;26148;145;129;32048;135;111;31578;54;28280;48;28109;31
5812353;5963657;335;23473;100;63;23312;58;46;23053;62;42;23053;42;23569;36;23447;22
5812354;5963657;338;23678;101;64;23610;59;44;23260;66;44;23260;42;23789;37;23667;22
5812355;5963657;346;24230;103;66;24188;63;53;23835;71;53;23835;43;23926;38;23804;23
5812356;5963657;344;24112;103;66;24184;60;51;23695;70;51;23695;43;24348;37;24226;23
5812358;5963657;361;25274;104;66;24462;93;85;27102;95;80;27102;43;25028;38;24906;23
5812359;5963657;358;25072;112;71;24472;91;82;26901;89;77;26901;45;25057;40;24935;24
5812360;5963657;353;24736;111;70;24523;90;77;26565;85;72;26565;45;26006;40;25884;24
5812361;5963657;351;24598;112;71;24753;85;73;28352;80;71;27160;46;25978;40;25856;24
5812362;5963657;348;24386;110;70;24421;82;66;27885;77;64;26676;45;26583;40;26461;24
5812363;5963657;347;24272;112;71;24410;77;65;27768;77;64;26669;46;26513;40;26391;25
5812364;5963657;346;24239;111;70;24396;74;60;27744;72;60;27744;47;26756;41;26634;25
5812365;5963657;348;24336;111;70;24401;74;61;27851;72;61;27851;47;27224;41;27102;25
5812366;5963657;346;24239;111;70;24522;73;68;26158;75;66;26158;49;27904;43;27782;27
5814173;5963657;418;29258;125;79;29605;110;88;30160;122;86;30026;67;36475;56;36501;36
5814174;5963657;428;29936;128;81;30226;114;97;30839;128;96;30705;67;37115;57;37141;37
5814175;5963657;429;30028;128;81;30226;114;99;30931;128;97;30796;67;35617;57;35643;37
5814176;5963657;398;27876;114;72;28263;143;128;33000;151;126;32866;64;34002;54;34028;35
5814201;5963657;344;24068;102;65;24207;71;50;24187;63;49;24226;49;25278;43;25316;25
5814202;5963657;347;24317;102;65;24390;74;54;24436;63;52;24476;49;24939;43;24977;26
5814203;5963657;354;24809;100;63;23781;79;61;24928;73;60;25241;48;25872;42;25910;25
5814204;5963657;339;23759;100;63;23781;78;64;24233;89;68;24086;48;24960;42;24997;25
5814205;5963657;336;23490;99;63;23408;74;60;23964;89;64;23817;48;24593;42;24631;24
5814206;5963657;336;23487;104;66;24348;74;60;23962;89;64;23814;47;24348;41;24386;24
5814207;5963657;338;23634;103;65;24143;76;62;24109;89;66;23962;49;24986;43;25023;25
5814208;5963657;340;23797;102;64;23826;78;65;24271;89;68;24124;49;25122;43;25160;26
5814209;5963657;346;24190;103;66;24370;101;87;25683;99;87;25409;51;26274;45;26312;27
5814210;5963657;345;24127;103;66;24370;101;86;25619;99;86;25346;51;26267;45;26304;27
5814211;5963657;348;24343;108;69;24985;101;89;25836;99;89;25562;56;28495;49;26757;30
5814212;5963657;349;24400;106;67;24611;95;78;30674;111;76;31436;56;27967;48;26228;29
5814213;5963657;344;24054;106;67;24611;95;79;30702;110;81;25516;56;27887;48;26148;29
5814214;5963657;339;23702;103;65;23918;89;76;29980;106;77;24794;54;27136;47;25397;28
5814215;5963657;337;23564;103;65;23817;89;74;29842;105;75;24656;54;27175;47;25436;28
5814216;5963657;333;23304;104;66;24104;92;78;29627;103;80;24441;55;26853;48;25114;29
5814217;5963657;333;23325;105;67;24003;92;78;29648;103;81;24462;54;26808;47;25069;29
5814218;5963657;334;23392;105;67;24003;92;79;29715;106;82;24529;54;27444;47;25705;29
5814219;5963657;338;23652;102;65;23413;105;100;30016;111;98;29517;55;27048;47;25309;29
5814220;5963657;335;23468;102;65;23413;103;97;29832;110;95;29333;55;27128;47;25389;29
5814221;5963657;355;24818;108;68;24895;127;115;25996;125;108;29965;55;28207;47;26468;29
5814222;5963657;355;24837;108;68;24895;127;115;26016;125;109;29985;57;28397;49;26658;30
5814223;5963657;351;24556;117;74;24691;119;102;24861;117;101;29146;57;27920;49;26181;30
5814224;5963657;350;24510;117;74;24691;119;101;24814;114;101;29100;56;28008;49;26269;31
5814225;5963657;379;26552;117;74;24709;145;129;32043;135;111;31573;57;28511;50;28340;32
5814226;5963657;376;26318;125;79;26148;144;125;31809;132;108;31339;57;28337;50;28166;32
5814227;5963657;371;26004;125;79;26148;137;121;31494;129;103;31024;54;29333;48;28326;31
5814253;5963657;328;22959;98;62;22723;59;47;23420;70;47;23420;42;23618;36;23496;22
5814254;5963657;331;23151;100;63;23312;80;67;24149;89;64;23282;42;23831;36;23709;22
5814255;5963657;330;23098;101;64;23673;78;66;24096;85;63;23229;42;24007;37;23885;22
5814256;5963657;348;24391;104;66;24196;67;55;23996;76;55;23996;44;24409;39;24287;23
5814257;5963657;355;24837;107;68;24797;76;61;24421;84;61;24421;44;24892;39;24770;23
5814258;5963657;351;24539;105;67;24530;71;57;24122;76;57;24122;44;24734;38;24612;23
5814259;5963657;354;24760;106;67;24663;72;60;24343;84;60;24343;44;25003;38;24881;23
5814260;5963657;358;25048;112;71;24472;91;82;26877;87;77;26877;45;27430;40;27308;24
5814261;5963657;354;24793;112;71;24472;91;78;26622;85;73;26622;46;26201;40;26079;25
5814262;5963657;352;24654;111;70;24233;85;70;28153;78;68;26960;45;26074;40;25952;24
5814263;5963657;351;24541;110;70;24119;85;68;28040;77;67;26848;46;26334;40;26212;25
5814264;5963657;344;24112;111;71;24291;76;63;27623;75;63;27623;46;26390;40;26268;25
5814265;5963657;341;23848;110;70;24098;73;59;27373;72;59;27373;46;26627;41;26505;25
