from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5795176;5963586;525;36756;137;87;33951;226;192;63711;217;179;47484;64;37236;56;35460;37
5797069;5963586;459;32144;123;78;32601;180;138;41450;181;168;52606;-1;-1;-1;-1;-1
5797070;5963586;490;34313;123;78;32601;162;144;43892;171;143;50828;59;37609;52;37609;35
5797071;5963586;492;34430;135;85;34133;162;146;44009;171;145;50945;61;39009;54;39009;36
5797072;5963586;478;33473;135;85;34133;147;132;42188;166;131;49124;61;38725;53;38725;35
5797073;5963586;474;33188;135;85;34133;147;128;41903;160;127;48839;59;38810;52;38810;34
5797074;5963586;472;33070;132;84;33888;141;127;41798;160;126;48734;59;37674;52;37674;34
5797075;5963586;475;33278;133;84;34095;147;130;42007;160;129;48943;59;38007;52;38007;35
5797076;5963586;471;32994;133;84;33998;187;164;38898;184;163;49213;60;37054;53;35278;35
5797077;5963586;473;33121;133;84;33998;187;166;39024;186;165;49340;62;37487;55;35710;35
5797078;5963586;478;33455;140;88;34140;192;170;39358;187;170;49674;63;38024;55;36248;36
5797079;5963586;477;33362;140;88;34140;192;169;39265;187;168;49581;63;37860;55;36084;36
5797080;5963586;477;33407;140;88;34140;192;170;39310;187;169;49625;63;37071;55;35295;36
5797081;5963586;477;33393;140;88;34140;192;170;39296;187;169;49611;63;37691;55;35915;36
5797082;5963586;474;33186;137;87;33951;199;185;38735;194;177;47348;64;37223;56;35446;37
5798974;5963586;440;30771;120;76;31170;168;118;40077;166;147;42522;52;33752;46;33752;29
5798975;5963586;495;34673;132;84;35174;166;149;44252;183;148;51188;59;37956;52;37956;35
5798976;5963586;495;34667;132;84;35174;166;149;44247;183;148;51182;59;37843;52;37843;35
5798977;5963586;495;34674;135;85;34133;166;149;44254;183;148;51190;61;39049;53;39049;35
5798978;5963586;471;33003;132;84;33557;147;129;41726;160;128;48662;61;38520;53;38520;35
5798979;5963586;469;32826;132;84;33447;144;127;41549;160;126;48485;61;38878;54;38878;36
5798980;5963586;469;32826;132;84;33566;144;127;41550;160;126;48485;59;38038;52;38038;34
5798981;5963586;473;33098;133;84;33866;147;131;41821;166;130;48757;60;38426;53;38426;35
5798982;5963586;469;32827;133;84;33998;183;162;38730;179;161;49045;60;36915;53;35138;35
5798983;5963586;467;32701;133;84;33998;183;160;38604;178;159;48920;62;36855;54;35079;35
5798984;5963586;467;32694;137;87;33408;180;160;41977;178;159;48913;62;36846;54;35070;35
5798985;5963586;472;33059;137;87;33408;187;165;38962;184;164;49278;62;36738;54;34962;35
5798986;5963586;470;32921;140;88;34140;183;163;38824;183;162;49140;62;37004;54;35228;35
5798987;5963586;474;33177;140;88;34140;187;167;39080;187;166;49396;63;37464;55;35687;36
5798988;5963586;468;32771;135;85;33417;190;179;38320;190;175;47926;62;36698;55;34922;36
5800879;5963586;432;30275;119;75;30833;153;125;34709;155;140;42026;52;33473;46;33473;30
5800880;5963586;436;30554;120;76;31166;159;129;34988;159;144;42305;52;33748;46;33748;29
5800881;5963586;498;34878;120;76;31166;169;152;41078;183;151;51393;59;33409;52;33409;35
5800882;5963586;470;32914;132;84;35174;162;148;42496;176;147;49431;63;40551;55;40551;36
5800883;5963586;471;32950;134;85;33879;166;149;42532;182;148;49467;62;40328;55;40328;36
5800884;5963586;470;32872;132;84;33556;147;128;41619;160;127;48555;60;38336;53;38336;35
5800885;5963586;466;32608;132;84;33545;138;125;41392;160;124;48328;60;38039;52;38039;35
5800886;5963586;464;32459;132;84;33542;141;127;41535;160;126;48471;60;38330;52;38330;35
5800887;5963586;465;32580;133;84;33866;147;131;41809;160;130;48744;60;38414;52;38414;35
5800888;5963586;458;32038;133;84;32655;169;150;41321;172;149;48256;61;36031;53;34254;34
5800889;5963586;463;32442;133;84;32655;177;156;41724;175;155;48660;62;36620;54;34843;35
5800890;5963586;465;32518;134;85;32779;177;157;41800;176;156;48736;62;36533;54;34756;35
5800891;5963586;468;32728;136;86;33351;183;160;38632;179;159;48947;61;36409;54;34633;35
5800892;5963586;467;32665;137;87;33408;180;159;41948;176;158;48884;62;36884;54;35107;35
5800893;5963586;469;32827;137;87;33408;183;162;38730;179;161;49045;62;37425;54;35648;35
5800894;5963586;467;32680;135;85;33417;187;178;38229;185;174;47835;62;36705;55;34928;36
5800895;5963586;463;32440;134;85;33248;186;175;37989;184;170;47596;62;36605;55;34828;36
5802783;5963586;431;30177;118;75;30583;148;123;34611;154;139;41928;52;33470;46;33470;30
5802784;5963586;429;30057;118;75;30583;145;122;34491;154;137;41808;52;33441;46;33441;30
5802785;5963586;433;30336;120;76;31154;154;126;34770;155;141;42087;52;32947;46;32947;30
5802786;5963586;472;33052;120;76;31166;169;150;39253;182;149;49568;63;33161;55;33161;36
5802787;5963586;469;32814;120;76;31166;162;147;42396;176;146;49331;62;40362;55;40362;36
5802788;5963586;466;32616;134;85;33889;162;144;42198;171;143;49134;62;40115;55;40115;35
5802789;5963586;466;32617;134;85;33889;162;144;42198;171;143;49134;61;38577;53;38577;35
5802790;5963586;467;32686;134;85;33939;147;128;41641;160;127;48577;61;38100;53;38100;35
5802791;5963586;460;32187;130;82;32968;144;127;40999;160;126;47934;60;38373;53;38373;35
5802792;5963586;463;32424;130;82;32967;147;130;41235;160;129;48171;60;38676;53;38676;35
5802793;5963586;454;31810;133;84;32655;162;147;41093;169;146;48028;61;35972;53;34196;34
5802794;5963586;459;32145;133;84;32655;169;152;41428;175;151;48364;61;36257;53;34481;34
5802795;5963586;459;32146;134;85;32779;169;152;41428;175;151;48364;61;36258;54;34482;35
5802796;5963586;461;32259;136;86;33338;169;153;41542;175;152;48478;61;36454;54;34678;35
5802797;5963586;466;32620;137;87;33393;177;159;41904;176;158;48839;62;36775;54;34999;35
5802798;5963586;468;32795;135;85;33065;183;161;38698;179;160;49014;62;36518;54;34741;35
5802799;5963586;459;32123;133;84;32830;180;170;37672;179;166;47278;61;36018;54;34242;35
5802800;5963586;458;32044;133;84;32928;180;169;37593;177;165;47199;61;36186;54;34410;35
5802801;5963586;463;32412;134;85;33098;186;174;37961;184;170;47568;62;36545;54;34769;35
5804689;5963586;429;30011;115;73;30489;141;121;34445;148;128;41165;53;33161;47;33161;31
5804690;5963586;426;29840;116;73;30263;141;119;34274;151;134;41591;53;33153;46;33153;30
5804691;5963586;429;30041;124;78;30474;153;126;34799;154;139;40489;51;33137;45;33137;29
5804692;5963586;432;30233;126;80;30564;159;129;34991;155;142;40681;53;33576;47;33576;31
5804693;5963586;469;32815;126;80;30564;162;147;42397;176;146;49332;62;40426;54;40426;35
5804694;5963586;463;32376;134;85;34067;162;141;41958;171;140;48893;62;40031;54;40031;35
5804695;5963586;461;32302;134;85;34067;162;140;41883;170;139;48819;61;38664;53;38664;35
5804696;5963586;458;32026;130;82;32689;138;125;40864;160;124;47800;61;39113;54;39113;34
5804697;5963586;457;31958;130;82;32727;138;124;40769;160;123;47705;60;38709;53;38709;34
5804698;5963586;464;32486;132;83;33325;147;131;41297;166;130;48233;61;38777;53;38777;35
5804699;5963586;451;31588;132;84;32413;162;144;40871;165;143;47806;61;35688;53;33912;34
5804700;5963586;451;31546;131;83;32280;162;143;40829;165;142;47765;60;35628;53;33852;34
5804701;5963586;454;31796;133;84;32764;162;147;41079;169;146;48014;61;36017;53;34241;34
5804702;5963586;455;31860;132;83;32414;162;148;41143;169;147;48078;61;35836;54;34060;35
5804703;5963586;457;32009;135;85;33065;169;150;41292;172;149;48228;62;36011;54;34234;35
5804704;5963586;459;32157;135;85;33065;169;152;41440;175;151;48376;62;36410;54;34633;35
5804705;5963586;455;31879;135;85;33065;177;167;37428;177;162;47034;62;35832;54;34056;35
5804706;5963586;455;31840;132;84;32824;177;166;37388;177;162;46995;61;36121;54;34345;35
5804707;5963586;459;32114;134;85;33098;180;170;37663;179;166;47269;62;36634;54;34858;35
5806593;5963586;429;30026;113;72;30582;136;121;34460;146;122;40727;54;33258;47;33258;31
5806594;5963586;424;29656;115;73;30175;139;116;34090;148;127;41086;53;32911;46;32911;30
5806595;5963586;423;29622;116;74;30073;141;116;34056;151;131;41374;52;32793;46;32793;30
5806596;5963586;426;29807;124;78;30474;145;123;34565;151;136;40255;51;32520;45;32520;29
5806597;5963586;431;30182;126;80;30564;154;128;34940;155;141;40630;55;33429;48;33429;32
5806598;5963586;436;30492;130;82;30531;165;119;40122;161;145;40941;54;33661;47;33661;31
5806599;5963586;460;32213;130;82;32760;162;138;41794;170;137;48730;62;39782;54;39782;35
5806600;5963586;457;31985;130;82;32760;154;135;41566;166;134;48502;61;39639;53;39639;34
5806601;5963586;454;31786;130;82;32689;141;127;40976;160;126;47912;61;39034;53;39034;34
5806602;5963586;458;32068;130;82;32924;138;126;40906;160;125;47842;61;38847;53;38847;34
5806603;5963586;460;32217;130;82;32967;147;128;41054;160;127;47990;61;35634;54;33857;35
5806604;5963586;451;31583;131;83;32132;162;144;40866;165;143;47802;60;35571;52;33794;34
5806605;5963586;447;31270;131;83;32132;162;139;40553;164;138;47489;60;35434;53;33657;34
5806606;5963586;449;31458;132;83;32406;162;142;40740;165;141;47676;60;35495;53;33718;34
5806607;5963586;452;31640;132;83;32412;162;145;40923;167;144;47859;60;35857;53;34080;34
5806608;5963586;457;31960;133;84;32630;166;149;41243;172;148;48179;60;36201;53;34425;34
5806609;5963586;461;32281;135;85;33065;172;154;41564;175;153;48500;62;36382;54;34605;35
5806610;5963586;450;31524;130;82;32175;171;161;37073;171;157;46679;60;35569;53;33792;34
5806611;5963586;453;31684;130;82;32175;175;164;37232;174;159;46839;60;35974;53;34198;34
5806612;5963586;456;31930;132;83;32389;178;168;46085;177;163;47085;61;36124;53;34348;35
5806613;5963586;479;33546;137;87;34122;206;191;41641;195;180;38559;64;37423;56;35646;37
5808496;5963586;428;29934;112;71;30368;135;121;39361;137;116;40362;54;33188;48;33188;31
5808497;5963586;434;30352;114;72;30888;141;126;34787;147;127;41079;54;33637;48;33637;31
5808498;5963586;432;30248;115;73;30758;142;124;34683;148;128;41200;54;33427;47;33427;31
5808499;5963586;420;29408;117;74;30037;141;117;34166;151;130;39856;52;32651;46;32651;30
5808500;5963586;424;29698;132;83;30826;145;121;34456;151;134;40147;54;32257;47;32257;31
5808501;5963586;436;30533;135;85;30980;168;119;40163;161;146;40982;54;33739;48;33739;31
5808502;5963586;436;30545;130;82;30531;168;119;40175;161;146;40994;54;33937;48;33937;31
5808503;5963586;462;32310;128;81;30435;162;140;41892;170;139;48828;54;39911;48;39911;31
5808504;5963586;457;31998;130;82;32760;154;135;41580;166;134;48515;61;39531;53;39531;34
5808505;5963586;452;31619;129;81;32410;147;130;41200;160;129;48136;60;39210;53;39210;34
5808506;5963586;450;31533;128;81;32341;147;130;41188;160;129;48124;60;39350;53;33827;34
5808507;5963586;447;31315;131;83;32186;162;137;40406;162;136;47342;61;35408;54;33631;34
5808508;5963586;445;31130;129;82;31899;150;135;40221;162;134;47157;60;35109;52;33332;34
5808509;5963586;444;31074;129;82;31792;154;136;40356;162;136;47292;60;35184;52;33407;34
5808510;5963586;448;31375;129;82;31902;162;141;40658;164;140;47593;61;35673;53;33897;34
5808511;5963586;446;31254;133;84;32630;162;139;40537;164;138;47473;61;36074;53;34298;34
5808512;5963586;450;31498;133;84;32630;171;161;37046;171;157;46653;60;36260;53;34484;34
5808513;5963586;447;31297;128;81;31899;168;158;40225;169;154;46452;60;35059;53;33282;34
5808514;5963586;446;31211;130;82;32175;168;157;40140;166;153;46367;60;35319;53;33542;34
5808515;5963586;450;31503;132;83;32389;171;161;37052;171;157;46658;61;35583;53;33806;35
5808516;5963586;453;31740;137;87;32934;177;165;37289;174;160;46895;61;36042;54;34266;35
5808517;5963586;459;32151;137;87;32934;177;162;46381;178;159;47382;61;36228;54;34451;35
5808518;5963586;465;32536;137;87;32934;178;168;46766;181;165;47767;64;37702;56;35926;37
5810399;5963586;424;29670;111;70;30065;135;118;39097;130;116;40142;53;32792;46;32792;30
5810400;5963586;426;29848;111;70;30195;138;120;39275;136;115;40276;55;33219;48;33219;31
5810401;5963586;436;30541;114;72;30966;142;129;34975;151;129;41267;55;33773;48;33773;31
5810402;5963586;416;29087;114;72;30966;138;119;34308;147;125;39535;55;32298;48;32298;31
5810403;5963586;417;29158;124;78;29994;138;119;34321;147;126;39606;51;32625;45;32625;29
5810404;5963586;426;29804;135;85;30980;145;123;34562;151;136;40252;52;32264;46;32264;30
5810405;5963586;437;30590;135;85;30980;168;120;40219;166;147;41038;54;33891;47;33891;31
5810406;5963586;439;30695;128;81;30435;168;121;40325;166;148;41144;55;33986;48;33986;32
5810407;5963586;441;30860;127;81;30253;168;124;40490;170;151;41308;61;36079;53;34303;34
5810408;5963586;456;31934;130;82;32354;150;134;41515;166;133;48451;60;35745;53;33968;34
5810409;5963586;447;31322;128;81;32215;141;127;40160;160;126;47095;60;35369;53;33593;34
5810410;5963586;445;31133;127;80;31928;138;124;39970;160;123;46906;60;35191;52;33415;34
5810411;5963586;448;31386;127;80;31949;162;138;40477;164;137;47413;60;35356;52;33579;34
5810412;5963586;441;30837;129;81;31825;147;130;39928;158;132;47033;60;35051;52;33275;34
5810413;5963586;438;30680;127;80;31396;147;131;39963;158;132;47068;59;34838;52;33062;34
5810414;5963586;441;30851;128;81;31714;147;133;40134;160;135;47239;60;35101;52;33324;34
5810415;5963586;447;31259;128;81;31714;162;139;40542;164;138;47478;60;35417;53;33641;34
5810416;5963586;442;30941;133;84;32630;165;153;39870;165;149;46097;59;34846;52;33070;34
5810417;5963586;442;30909;128;81;31899;165;153;39838;165;148;46064;59;34926;52;33149;34
5810418;5963586;445;31167;128;81;31899;168;156;40096;166;152;46323;60;35355;53;33579;34
5810419;5963586;453;31702;130;82;32349;175;164;37250;174;160;46857;61;35707;53;33930;35
5810420;5963586;456;31923;137;87;32934;177;164;46483;177;161;47484;61;36110;54;34334;35
5810421;5963586;459;32139;137;87;32934;177;162;46368;178;159;47369;61;36217;54;34440;35
5810422;5963586;463;32381;137;87;32934;178;166;46610;181;163;47611;61;37537;55;35760;36
5810423;5963586;494;34587;145;92;34993;201;188;43352;195;174;38083;61;36356;55;36356;36
5810457;5963586;564;39490;152;96;39367;144;133;47315;145;128;48316;68;41914;60;41918;37
5810458;5963586;562;39354;156;99;40170;142;131;47178;145;127;48179;68;42469;60;42472;37
5810462;5963586;565;39559;163;103;41239;132;121;46971;136;120;48791;71;43895;63;43899;38
5810463;5963586;565;39558;163;103;41163;127;117;46747;131;117;47793;71;43967;63;43970;39
5810464;5963586;571;39983;165;105;41531;127;120;46888;131;119;47933;72;44376;63;44380;39
5812300;5963586;418;29236;109;69;29667;132;117;42322;123;111;38663;53;32400;46;32400;30
5812301;5963586;421;29467;110;70;29870;133;115;38894;130;113;39940;53;32877;46;32877;30
5812302;5963586;425;29773;110;70;30011;138;119;39201;133;118;40246;53;33304;46;33304;30
5812303;5963586;416;29099;114;72;30966;141;127;34880;147;126;39547;51;33838;45;33838;29
5812304;5963586;412;28845;124;78;29994;139;124;34633;146;122;39294;51;32068;45;32068;29
5812305;5963586;413;28896;124;78;29994;139;125;34691;146;123;39344;50;31637;44;31637;28
5812306;5963586;414;29008;123;78;29774;139;128;33458;147;124;39457;53;32494;46;32494;30
5812307;5963586;416;29147;123;78;29671;144;131;38595;147;126;39596;53;32373;46;32373;30
5812308;5963586;421;29449;125;79;29898;160;150;39808;155;144;40808;55;33589;49;33589;32
5812309;5963586;421;29462;127;81;30253;162;134;39693;159;144;40821;61;36013;53;34236;34
5812310;5963586;424;29659;130;82;32439;166;137;39890;161;147;41018;61;35819;53;34043;34
5812311;5963586;447;31268;130;82;32415;141;126;40106;160;125;47042;60;35373;52;33596;34
5812312;5963586;442;30969;127;80;31816;138;122;39862;159;121;46798;59;35121;52;33345;33
5812313;5963586;440;30798;126;80;31604;138;125;40077;158;127;47182;59;34831;52;33055;33
5812314;5963586;439;30725;126;80;31577;141;126;39634;155;128;46739;59;34848;52;33072;33
5812315;5963586;435;30421;126;80;31241;144;129;39818;153;130;46923;58;34545;51;32769;33
5812316;5963586;437;30623;127;80;31458;147;131;39510;156;134;46615;59;34916;51;33139;33
5812317;5963586;441;30869;127;80;31458;154;135;39756;160;138;46860;59;35323;51;33546;33
5812318;5963586;440;30805;127;80;31458;165;151;39734;163;147;45961;59;34704;52;32928;33
5812319;5963586;438;30658;128;81;31899;159;149;39587;161;145;45814;59;34935;52;33158;33
5812320;5963586;450;31501;130;82;32349;171;161;37050;171;157;46656;61;35424;53;33647;34
5812321;5963586;450;31523;130;82;32349;171;161;37072;171;157;46678;61;35792;54;34016;35
5812322;5963586;453;31724;130;82;32349;172;155;45838;168;152;46838;61;36220;54;34443;35
5812323;5963586;457;31981;137;87;32934;174;158;46094;173;155;47095;61;35566;54;33789;35
5812324;5963586;464;32458;149;94;34747;178;167;46688;181;164;47688;61;36545;55;36545;36
5812325;5963586;494;34548;149;94;34747;201;187;43312;195;172;37152;61;36363;55;36363;36
5812353;5963586;534;37389;147;93;37946;130;116;41366;137;117;45746;65;40438;57;40441;35
5812354;5963586;537;37595;148;94;38243;133;119;41573;140;120;45953;65;40657;58;40661;35
5812355;5963586;545;38146;151;95;38822;139;127;42148;144;128;46528;67;40795;59;40798;36
5812356;5963586;543;38028;151;95;38818;136;125;42008;142;126;46388;66;41216;58;41220;35
5812358;5963586;575;40242;151;96;39096;154;142;47711;159;142;49252;66;41896;58;41900;36
5812359;5963586;572;40040;159;101;40722;151;139;47509;153;139;49051;69;41925;61;41929;37
5812360;5963586;567;39705;158;100;40476;145;134;47174;150;134;48715;69;42875;61;42878;37
5812361;5963586;565;39566;159;100;40616;142;130;46864;142;129;47910;69;42847;61;42850;37
5812362;5963586;563;39406;158;100;40647;138;123;46397;143;125;47321;69;43452;61;43455;37
5812363;5963586;561;39293;159;101;40868;133;121;46280;143;123;47207;70;43381;61;43385;38
5812364;5963586;562;39320;161;102;40871;132;116;46256;134;116;47301;70;43624;62;43628;38
5812365;5963586;563;39421;161;102;40876;132;118;46363;134;118;47408;70;44092;62;44096;38
5812366;5963586;568;39761;167;105;41333;133;121;52335;136;127;46983;73;44772;65;44776;40
5814173;5963586;358;25031;101;64;25529;147;121;33018;138;116;33018;56;28153;50;28086;36
5814174;5963586;367;25709;105;66;26150;156;131;33696;147;126;33696;56;28793;50;28726;36
5814175;5963586;369;25801;105;66;26150;156;132;33788;147;127;33788;57;32050;51;31983;36
5814176;5963586;388;27168;100;63;27496;168;136;34151;178;157;34018;54;30945;48;29292;34
5814201;5963586;415;29049;108;69;29526;129;109;38477;123;109;38477;52;32420;46;32420;30
5814202;5963586;419;29299;109;69;29709;132;118;42386;123;112;38727;53;32081;46;32081;30
5814203;5963586;426;29791;119;75;29309;138;119;39218;133;118;40264;51;33014;45;33014;29
5814204;5963586;413;28890;119;75;29309;139;127;33339;146;123;39338;51;32101;45;32101;29
5814205;5963586;409;28620;118;75;28936;136;123;33070;146;119;39069;51;31735;44;31735;29
5814206;5963586;409;28618;123;78;29876;136;123;33067;146;119;39066;50;31490;44;31490;28
5814207;5963586;411;28765;123;78;29671;138;125;33214;146;121;39214;52;32127;45;32127;30
5814208;5963586;413;28928;121;77;29354;139;127;33377;146;123;39376;53;32264;46;32264;30
5814209;5963586;419;29302;125;79;29898;160;147;39660;155;141;40661;55;33416;48;33416;31
5814210;5963586;418;29238;125;79;29898;159;147;39597;155;141;40597;54;33408;48;33408;31
5814211;5963586;421;29455;130;82;32439;160;150;39813;155;144;40814;61;36062;53;34286;34
5814212;5963586;448;31349;127;81;32065;144;127;40187;160;126;47122;60;35533;53;33757;34
5814213;5963586;443;31003;127;81;32065;144;127;40215;159;126;47150;60;35453;52;33677;34
5814214;5963586;438;30652;125;79;31372;138;124;39493;154;126;46598;59;34702;51;32926;33
5814215;5963586;436;30514;125;79;31271;138;122;39355;153;124;46460;58;34742;51;32965;33
5814216;5963586;432;30253;126;80;31559;141;127;33058;151;129;46245;59;34419;52;32643;34
5814217;5963586;432;30274;127;80;31458;141;127;33079;151;129;46266;59;34375;51;32598;33
5814218;5963586;433;30341;127;80;31458;141;128;33146;154;130;46333;59;35011;51;33234;33
5814219;5963586;437;30601;124;79;30867;154;148;39529;159;144;45756;59;34614;52;32838;33
5814220;5963586;435;30417;124;79;30867;153;146;39345;156;141;45572;59;34695;52;32918;33
5814221;5963586;454;31767;130;82;32349;177;165;37316;176;161;46922;59;35774;52;33997;33
5814222;5963586;454;31786;130;82;32349;177;165;37335;177;161;46942;61;35963;54;34187;35
5814223;5963586;450;31505;139;88;32146;169;151;45619;165;149;46620;61;35486;54;33710;35
5814224;5963586;449;31459;139;88;32146;169;151;45573;165;148;46574;61;35575;54;33799;36
5814225;5963586;493;34543;138;88;32163;201;187;43308;195;172;37147;62;36594;54;36594;36
5814226;5963586;490;34309;149;94;34747;198;184;43073;195;169;36913;62;36420;54;36420;36
5814227;5963586;486;33994;149;94;34747;193;180;42759;190;175;49694;61;36285;55;36285;36
5814253;5963586;527;36875;147;93;37764;133;121;41733;142;122;46113;65;40486;57;40490;35
5814254;5963586;531;37194;147;93;37946;144;123;46202;142;117;47203;65;40700;57;40704;35
5814255;5963586;531;37141;149;94;38307;141;122;46149;136;116;47150;65;40875;58;40879;35
5814256;5963586;547;38308;151;95;38830;142;130;42310;150;130;46690;67;41277;59;41281;36
5814257;5963586;554;38754;154;98;39431;150;136;42734;156;136;47114;67;41760;59;41764;36
5814258;5963586;549;38455;153;97;39164;145;131;42436;150;132;46816;67;41602;59;41606;36
5814259;5963586;553;38676;153;97;39297;147;135;42656;156;135;47036;67;41872;59;41876;36
5814260;5963586;572;40016;159;101;40722;148;139;47486;152;139;49027;69;44298;61;44302;37
5814261;5963586;568;39761;159;101;40722;147;135;47231;150;135;48772;69;43069;61;43073;38
5814262;5963586;567;39674;159;100;40651;141;127;46665;142;127;47710;69;42943;61;42947;37
5814263;5963586;565;39561;159;101;40537;141;125;46552;143;127;47476;69;43202;61;43206;37
5814264;5963586;559;39132;160;102;40725;132;119;46135;141;119;47180;70;43259;61;43262;38
5814265;5963586;556;38934;160;101;40574;129;116;45885;135;115;46930;70;43496;62;43499;38
